time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,29.52,0.0,63.46,7.02,70.48,7.02,5.622241545860512,0.0,5.185402588034993,2.3451225980745654,5.622241545860512,2.3451225980745654
1,36.66,1.4,34.06,27.88,61.94,29.28,4.852257206702876,1.1135528725660044,8.65889138400523,9.16,4.859670770741574,9.40008510599771
2,35.62,6.76,16.52,41.1,57.62,47.86,5.581720164967068,2.867472754883645,4.026114752462975,5.170106381884225,5.011546667447087,6.125389783515821
3,31.62,14.56,15.74,38.08,53.82,52.64,5.055254691902278,3.4534620310639004,4.02894527140789,4.4624656861425835,4.461793361418702,5.620533782480095
4,28.72,18.34,14.02,38.92,52.94,57.26,4.728805345962128,3.9578276870020503,2.9697811367169806,4.199238026118548,4.772462676648189,4.710881021634913
5,25.82,22.44,14.1,37.64,51.74,60.08,4.589945533445904,4.0157689176545,3.293933818400121,4.881639069001312,5.498399767205,4.34897689117797
6,23.24,25.54,12.48,38.74,51.22,64.28,3.717848840391443,4.143476800948691,3.448129927946451,4.612201209834628,4.846813386133202,5.075588635813585
7,20.16,28.48,12.94,38.42,51.36,66.9,4.253751285630131,5.2392365856105405,3.3070228302810367,5.404035529120807,5.566902190626309,4.535416188179426
8,19.28,30.24,11.14,39.34,50.48,69.58,4.00019999500025,5.2442730668797175,3.3941714747490295,4.9136951472389905,5.426748566130552,4.622077454997915
9,18.0,31.3,11.56,39.14,50.7,70.44,3.3166247903554,4.813522618623497,3.539265460515783,4.741350018718298,5.3113086899558,4.308874563038474
10,16.92,33.32,10.36,39.4,49.76,72.72,3.36951035018443,5.296942514318991,3.198499648272608,5.5964274318532885,5.616262102145875,4.340691189200172
11,15.14,35.0,11.02,38.84,49.86,73.84,3.6111494015063954,5.141984052872976,3.0950928903669435,4.5270741102835945,5.46995429596994,4.575412549705217
12,14.52,35.78,10.3,39.4,49.7,75.18,3.482757528166439,4.767766772819325,3.0675723300355937,4.404543109109048,4.548626166217664,4.097267382048675
13,14.16,36.94,11.12,37.78,48.9,74.72,3.324815784370617,5.3043755523152765,2.9164361813693094,4.896080064704825,4.904079934095692,4.01018702805742
14,13.86,36.8,10.2,39.14,49.34,75.94,3.2000624993896603,5.542562584220408,3.5888716889852716,5.083345355177041,5.853580101100523,4.509589781787253
15,13.2,37.56,10.48,38.76,49.24,76.32,3.3823069050575527,4.557016567887372,2.744011661782799,4.893097178679369,5.175171494742952,4.041979712962449
16,12.58,37.88,9.84,39.7,49.54,77.58,3.2624530647964884,4.917885724577179,2.914515397111499,5.529014378711635,5.378512805599705,4.0600000000000005
17,11.88,37.66,10.06,40.4,50.46,78.06,3.4793102764772215,4.978393315116835,2.810053380275898,5.949789912257407,5.769610038815449,4.235138722639437
18,12.0,38.34,10.1,39.56,49.66,77.9,3.243454948045371,4.974374332516603,3.1064449134018135,5.396887992167338,5.002439404930358,4.441846462902562
19,11.18,37.96,10.38,40.48,50.86,78.44,3.3922853653547484,4.534137183632626,3.110562650068312,5.499963636243425,5.110812068546446,4.459417002254891
20,10.94,39.3,10.64,39.12,49.76,78.42,3.668296607418762,5.341348144429457,3.3630938137375828,4.718643872978761,5.694067087767759,4.142897536748888
21,11.16,39.4,10.1,39.34,49.44,78.74,3.5964426868782433,6.2960304954788775,2.6019223662515376,6.476449644674156,6.40674644417898,4.642456246428177
22,10.92,40.74,9.74,38.6,48.34,79.34,3.5204545161101,5.736932978517355,3.2422831461795565,5.458937625582473,5.802103066992175,4.550208786418486
23,10.2,39.88,9.96,39.96,49.92,79.84,3.6386810797320503,5.1986152002239985,2.8281442678901656,4.783137045914532,5.556401713339309,3.711387880564358
24,10.2,40.64,10.0,39.16,49.16,79.8,3.3823069050575523,5.402814081568975,3.059411708155671,5.352980478200905,5.334266585014288,4.418144406874904
25,10.42,40.1,9.38,40.1,49.48,80.2,3.5782118439242807,4.464302857109943,3.363866822571904,5.496362433464518,5.162325057568537,4.3954521951671826
26,10.2,40.18,10.02,39.6,49.62,79.78,3.566510900025402,4.633314148641337,3.0165543257166774,4.2708313008125245,4.931085073287623,3.9257610727093417
27,9.92,40.2,9.78,40.1,49.88,80.3,3.0320949853195565,5.145872132107443,2.9952629266894086,4.916299421312742,5.089754414507639,4.253234063627348
28,10.44,40.12,9.26,40.18,49.44,80.3,3.1122981862283052,4.930070993403644,2.841196930872621,4.145793048380491,4.238679039512192,4.153311931459037
29,9.96,40.94,10.18,38.92,49.1,79.86,2.9254743205162477,5.216933965462856,2.479435419606649,5.011347124277064,5.189412298131649,3.98
30,9.82,40.28,10.22,39.68,49.9,79.96,3.0639190589831187,4.494619004988076,2.900275848949544,5.544150070118953,4.631414470763764,4.485353943670443
31,10.18,40.34,9.78,39.7,49.48,80.04,2.90991408807889,4.41184768549414,2.351935373261774,5.044799302251775,4.708460470259891,3.255518391900129
32,9.9,40.18,9.46,40.46,49.92,80.64,2.9274562336608896,4.274061300449492,2.858041287315493,4.8547296526171255,4.581877344495376,3.8717437931764027
33,9.98,40.46,10.64,38.92,49.56,79.38,3.120833222073874,4.035888997482464,2.8125433329995113,4.117474954386487,4.699617005671845,3.474996402875836
34,10.0,40.38,9.32,40.3,49.62,80.68,3.059411708155671,3.9994499621823,2.6865591376331177,4.883646178829912,4.719703380510262,3.9214283112151875
35,9.92,41.28,10.38,38.42,48.8,79.7,2.7917019898262776,4.035046468133918,2.689907061591534,3.868281272089712,4.386342439892262,3.207802986469088
36,10.0,41.22,9.1,39.68,48.78,80.9,2.7422618401604177,4.3739684498176254,2.2825424421026654,5.166972033986637,4.855059216940613,3.366006535941367
37,9.74,40.32,10.4,39.54,49.94,79.86,2.8128988606062606,4.801832983351254,2.9664793948382653,5.579283108070427,5.654767899746195,3.7736454523444563
38,9.9,39.52,10.18,40.4,50.58,79.92,2.515949125081825,5.146804834069386,3.3147548928993227,5.2115256883181535,5.730933606315816,3.9285620779109496
39,9.88,40.34,10.9,38.88,49.78,79.22,2.7396350121868425,4.9218289283558,3.6124783736376886,4.541541588491731,5.166391390516208,4.309477926617098
40,9.52,41.0,10.68,38.8,49.48,79.8,2.3429895432971954,4.915282290977803,2.921917178839948,5.0990195135927845,5.004957542277457,3.752332607858744
41,9.22,40.8,9.8,40.18,49.98,80.98,2.3262845913602233,4.171330722922843,2.4738633753705965,4.208039923764982,4.328925963792867,3.1208332220738737
42,9.3,40.02,9.88,40.8,50.68,80.82,2.751363298439521,4.164084533243772,3.083115307606902,5.2497618993626745,4.709309928216659,3.74
