time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
18,11.74,39.6,11.14,37.52,48.66,77.12,3.0186752061127744,4.8166378315169185,3.261962599417718,5.408289933056474,5.312664115112116,3.9173460403696785
19,11.34,39.18,11.06,38.42,49.48,77.6,3.0699185656951875,4.3482870190455465,2.4852364072659165,4.490389738096238,4.750747309634559,3.789459064299283
20,11.46,38.76,11.38,38.4,49.78,77.16,3.047687648037443,5.109050792466249,2.7992141754428155,5.264978632435273,5.250866595144082,3.817643252060098
21,11.18,38.88,11.38,38.56,49.94,77.44,3.216768564879979,4.921950832749145,3.6926413310799626,5.810886335147161,5.338201944475312,4.0157689176545
22,11.12,37.94,11.9,39.04,50.94,76.98,2.8749956521706257,5.338201944475312,2.9068883707497264,5.596284481689614,5.5368221932801855,3.4204678042630365
23,11.94,38.66,9.96,39.44,49.4,78.1,3.437499090908971,4.59395254655509,3.0063931878581687,5.012624063302574,5.295280917949491,4.191658383026938
24,11.72,36.96,11.56,39.76,51.32,76.72,3.3349062955351534,5.261026515804686,3.0010664771044313,4.434230485664902,4.965641952456902,3.715050470720418
25,11.7,38.3,11.5,38.5,50.0,76.8,3.18276609256791,4.7717921161760595,3.3000000000000003,4.446346815083142,4.829078587059854,4.651881339845203
26,11.6,38.74,11.46,38.2,49.66,76.94,2.912043955712207,4.902285181423047,2.5861941149109438,4.069397989875161,4.71003184702609,3.3847304176256046
27,11.3,39.6,10.66,38.44,49.1,78.04,2.9206163733020465,5.388877434122992,3.391813674127752,4.703870746523548,5.092150822589606,4.431523440082429
28,10.92,39.84,11.82,37.42,49.24,77.26,3.0973537092169505,5.672248231521607,3.5703781312348415,4.66943251370014,5.548188893684136,4.358027076556547
29,10.98,38.22,11.3,39.5,50.8,77.72,3.0231771367222264,5.835374880845275,3.4014702703389896,5.714017850864661,5.723635208501674,4.064677108947278
30,10.88,39.42,10.92,38.78,49.7,78.2,2.8540497542965153,5.477554198727749,3.3931696096717596,4.82613717169332,4.944694126030447,4.317406628984581
31,11.4,39.68,10.8,38.12,48.92,77.8,2.932575659723036,5.232360843825663,3.0919249667480613,4.637413071961565,4.489276110911424,4.317406628984581
32,10.9,39.22,10.9,38.98,49.88,78.2,3.028200785945344,5.084446872571293,2.72213151776324,5.300905583011265,5.136691542228324,3.878143885933063
33,11.0,39.02,10.7,39.28,49.98,78.3,2.979932885150268,5.497235668952169,3.1953090617340916,4.943844657753721,5.770580560047663,4.323193264243457
34,10.68,39.84,10.78,38.7,49.48,78.54,3.384907679686405,4.734384859725707,3.1577840331472955,5.246903848937962,5.528978205780884,3.935530459798272
35,10.48,38.7,11.68,39.14,50.82,77.84,2.7073234014428347,4.924428900898053,3.414322773259728,5.1147238439626435,5.237136622239293,3.8333275362275003
36,11.28,39.46,10.36,38.9,49.26,78.36,2.8638435711469996,4.37360263398494,2.666533329999833,4.968903299521938,4.848958651092005,3.4395348522729052
37,10.64,40.6,11.6,37.16,48.76,77.76,2.6590223767392405,4.171330722922842,2.734958866235469,4.653428843336922,4.5235384379929835,3.5975547250875834
38,11.4,39.62,10.32,38.66,48.98,78.28,3.013303834663873,4.435718656542591,2.493511580081392,5.5266988338428575,5.464393836465304,3.441162594240499
39,11.4,39.36,10.5,38.74,49.24,78.1,3.1622776601683795,5.183666655949242,3.2202484376209237,5.0943498113105665,5.715102798725496,3.517101079013795
40,11.26,38.78,11.2,38.76,49.96,77.54,2.862236887471056,4.601260696809082,2.95296461204668,5.010229535660018,4.5517469173933645,3.83775976319519
41,11.28,39.64,11.08,38.0,49.08,77.64,2.828709953317943,4.17976075870378,3.0320949853195565,4.686149805543993,4.524776237561367,3.866574711550263
42,11.4,39.5,10.62,38.48,49.1,77.98,2.778488797889961,4.1388404173149755,3.052146785461014,4.428272800991375,4.001249804748512,3.5860284438358825
43,11.54,39.02,10.56,38.88,49.44,77.9,3.093283045568252,4.747588861727603,2.728809264129686,4.9583868344452515,5.012624063302574,3.956008088970497
44,11.18,39.0,11.68,38.14,49.82,77.14,3.3268002645184453,4.7833042972405595,2.6939933184772378,4.703232930655252,5.461465004923129,3.944667286350016
45,10.74,39.08,10.24,39.94,50.18,79.02,3.03189709587908,4.475890972756151,2.990384590650507,4.531710493842254,4.222274268685065,4.202332685545017
46,10.32,39.44,11.46,38.78,50.24,78.22,3.3192770297159595,5.087867922814035,2.6245761562583776,4.635903363962627,4.692803000339989,4.26281597069355
47,10.16,38.7,11.5,39.64,51.14,78.34,2.9145153971114994,5.154609587543948,3.151190251317746,4.978995882705669,5.067583250426183,4.370858039332781
48,10.72,38.38,11.02,39.88,50.9,78.26,3.1688483712541378,4.906689311541949,3.0032648900821255,4.46156923066313,4.4777226354476225,4.444367221551342
49,10.42,39.6,10.76,39.22,49.98,78.82,2.474590875276154,4.758150901348127,3.937308725512898,4.948898867424955,4.606473705558298,4.8484636741961875
50,10.72,39.92,11.2,38.16,49.36,78.08,2.6460536653665963,4.453493011109369,3.2186953878862163,4.584146594514621,4.642240838215958,4.088226999568395
51,11.18,38.9,10.84,39.08,49.92,77.98,2.76904315603784,3.874274125562104,2.265921446122967,4.612331297727864,4.778451632066605,3.7012970699472367
52,10.36,38.7,11.48,39.46,50.94,78.16,3.1480787791921596,5.618718715152059,3.3955264687526734,5.273367045825655,4.892484031655085,3.6843452606942257
53,10.64,39.3,11.28,38.78,50.06,78.08,3.0315672514394265,4.601086828130937,3.394348243772286,4.61428217602695,4.225683376685954,4.930882273995192
54,10.74,37.74,10.98,40.54,51.52,78.28,2.82,4.715124600686603,2.6645074591751476,4.596563934070754,4.158076478373143,4.049888887364689
55,10.88,39.08,11.46,38.58,50.04,77.66,3.0766215236847057,4.943035504626686,2.822835453936343,4.907504457461043,4.882458397160185,3.9426387103055736
56,10.98,38.76,11.18,39.08,50.26,77.84,2.7312268305653413,5.069753445681555,2.8262342436535586,4.4624656861425835,4.967131969255498,3.869676989103871
57,10.94,39.38,11.22,38.46,49.68,77.84,3.0292573347274407,5.716257516942356,2.7805754800040945,4.6998297841517624,4.876228050450472,3.6734724716540343
58,10.78,39.1,11.52,38.6,50.12,77.7,2.46,3.945883931389772,3.1063805304566277,3.893584466786357,3.332506564134571,3.905124837953327
59,10.9,38.3,11.6,39.2,50.8,77.5,2.6627053911388696,4.5967379738244825,3.417601498127013,4.6173585522460785,4.673328578219169,4.090232267243512
60,10.74,38.92,11.38,38.96,50.34,77.88,2.944893886033926,4.270081966426406,3.434472302989209,4.485353943670443,4.645901419530982,3.829569166368457
61,11.16,38.56,11.64,38.64,50.28,77.2,3.100709596205359,4.3412440613262,3.3332266649599456,5.148825108701985,4.907300683675293,4.113392760240627
62,11.7,38.56,10.8,38.94,49.74,77.5,3.3600595232822883,5.411691048092084,3.0854497241083023,5.5512521110106325,5.015216844763545,4.4328320518603
63,11.5,38.66,11.22,38.62,49.84,77.28,3.6837480912787726,4.645901419530983,3.401705454621255,5.782352462449864,5.228231058398241,4.724574054875212
64,11.6,39.22,10.86,38.32,49.18,77.54,3.4928498393145966,4.355640021856719,3.400058823020567,4.429175995600085,4.8936285106248105,4.883482364051292
65,11.56,38.54,11.92,37.98,49.9,76.52,3.3654717351361016,5.639893616017948,3.4862013711201483,5.331003657849054,5.072474741188959,4.657209464904923
66,11.62,37.76,10.74,39.88,50.62,77.64,3.5993888370110834,5.042063069815768,2.8200000000000003,4.68888046339422,5.114254588891718,4.407992740465891
67,11.3,39.3,11.4,38.0,49.4,77.3,3.562302626111375,4.8342527861087286,2.870540018881465,4.862098312457287,4.955804677345546,4.614108798023731
68,11.64,38.44,10.86,39.06,49.92,77.5,3.52,4.172097793676461,3.3823660357802785,4.636421033512811,4.2560075187903506,4.678675026115834
69,11.9,37.92,11.14,39.04,50.18,76.96,3.471310991541956,4.967252761839284,3.2000624993896603,5.1340432409554175,4.918089059787348,4.312586231021938
70,11.78,38.36,11.46,38.4,49.86,76.76,3.7002162098990916,5.490937989087111,3.9304452673965584,5.674504383644443,5.6036059818656065,4.793996245305163
71,11.44,38.62,11.0,38.94,49.94,77.56,3.672383422247737,5.41069311641309,3.046309242345563,4.19718953586802,4.818339963099325,4.46389964044892
72,10.96,38.74,11.24,39.06,50.3,77.8,3.6384612132053844,5.428848865091015,3.4267185469483774,4.3973173640300285,4.708502946797421,5.2497618993626745
73,10.78,38.34,11.62,39.26,50.88,77.6,3.401705454621255,5.175364721447176,3.211790777743781,3.7191934609535973,4.589727660765941,4.209513035969837
74,10.56,38.92,12.54,37.98,50.52,76.9,3.0734996339677676,4.538017188156078,3.418830209296741,4.623807954489459,4.771750203017756,4.295346318982906
75,11.36,37.26,11.1,40.28,51.38,77.54,3.4337151891209614,4.524643632375925,2.96141857899217,4.647752144854542,4.749273628672074,4.521990712064765
76,11.5,38.82,11.32,38.36,49.68,77.18,3.1827660925679098,5.552260800790972,3.2152138342573737,6.215335871857611,5.787711119259495,4.672001712328453
77,11.46,39.52,11.12,37.9,49.02,77.42,3.0213242129900593,4.733877902945956,2.8540497542965153,4.944694126030446,4.880532757804213,4.205187272880959
78,11.26,39.4,11.24,38.1,49.34,77.5,2.4964775184247103,4.6690470119715,3.2097351915695476,4.895916665957459,5.058102410983787,3.8431757701151272
79,11.38,37.84,11.86,38.92,50.78,76.76,3.1489045714343264,4.912677477710093,3.181257612957492,4.86555238385119,5.158643232478866,3.530212458195682
80,11.22,37.78,10.78,40.22,51.0,78.0,2.7516540480227523,4.442026564531104,2.48427051667084,4.191849233930056,4.886716689148247,3.3226495451672298
81,11.26,39.32,11.14,38.28,49.42,77.6,2.8341489022279687,5.077164563021372,3.2125379375191816,4.454391091945116,5.2918427792216205,3.594440151122286
82,11.56,39.18,10.66,38.6,49.26,77.78,2.654505603685929,4.8195020489672995,3.191300675273328,4.3220365569948616,4.269941451589236,4.220379129888688
83,11.4,39.7,9.7,39.2,48.9,78.9,2.932575659723036,4.8218253804964775,2.72213151776324,5.473572873361603,4.473253849269008,4.153311931459037
84,10.84,39.6,11.46,38.1,49.56,77.7,2.52475741408952,4.890807704254994,3.1445826432135635,4.201190307520001,4.6568658988637415,3.9458839313897713
85,10.98,38.52,11.54,38.96,50.5,77.48,2.838943465446256,5.13513388335689,2.7437929951073206,4.732694792610231,4.883646178829912,3.650972473191218
86,11.2,38.58,11.58,38.64,50.22,77.22,2.8284271247461903,4.766927731778614,3.274690825100898,4.385247997548143,5.197268513363534,3.8796391584785304
87,11.5,38.82,11.6,38.08,49.68,76.9,3.1827660925679098,5.194959095122886,2.939387691339814,4.951121085168489,5.1862896178289155,4.243819034784589
88,11.84,38.8,11.1,38.26,49.36,77.06,3.557302348690648,5.0517323761260355,3.4132096331752027,5.324697174487953,5.476349148839946,4.518451062034423
89,11.62,39.66,10.78,37.94,48.72,77.6,3.428644046850008,4.974374332516603,2.988578257298945,4.369942791387549,4.538898544801371,4.029888335921977
90,11.76,39.76,10.16,38.32,48.48,78.08,3.728592227637664,4.402544718682594,2.377898231632296,4.640861988898183,4.428272800991376,4.723727341835048
91,11.52,39.72,11.24,37.52,48.76,77.24,3.1128122333349952,3.9295801302429245,2.8394365638274084,4.410170064748071,3.7393047482118917,4.549989010975741
92,10.62,38.72,11.32,39.34,50.66,78.06,3.3579160203912193,4.775102093149423,3.7759237280432454,4.990430843123667,4.452459994205451,4.571258032533276
93,10.7,38.48,11.0,39.82,50.82,78.3,2.9206163733020465,4.992955036849421,2.727636339397171,4.637628704413496,4.938380301272878,4.036087214122113
94,10.72,38.8,11.26,39.22,50.48,78.02,2.778776709273345,5.173006862551025,3.1483964172257597,4.920528426907012,5.044759657307769,4.277803174527786
95,11.0,39.18,10.62,39.2,49.82,78.38,3.046309242345563,4.7188557935160516,3.4518980286213554,5.506359959174482,4.416740879879643,4.890357860116168
96,10.5,39.28,11.54,38.68,50.22,77.96,2.9,4.035046468133917,2.758332829808615,4.937367719747032,3.9104475447191462,4.014772720839873
97,11.12,39.34,10.82,38.72,49.54,78.06,3.063592662218657,4.38912291921746,3.076946538372092,5.03205723337881,4.96471550040886,4.328556341322127
98,10.82,39.52,11.24,38.42,49.66,77.94,3.153981610599529,5.437793670230602,2.8813885541523208,5.0560458858677295,5.630666035204006,4.086122856694351
99,10.64,39.94,10.62,38.8,49.42,78.74,3.260429419570373,4.696424171643784,3.2427765880491983,4.512205669071391,4.386752785375533,4.642456246428177
100,10.76,38.56,11.24,39.44,50.68,78.0,3.33802336720401,4.988627065636396,2.915887514977215,5.314734236064867,5.236181815025143,4.345112196480086
