time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,30.22,0.0,62.84,6.94,69.78,6.94,4.678846011571657,0.0,4.981405424174988,2.460975416374572,4.678846011571657,2.460975416374572
1,36.16,1.52,58.32,4.0,62.32,5.52,5.01342198503178,1.252836781069266,5.232360843825663,1.8,5.03761848495894,2.3599999999999994
2,40.32,2.06,54.94,2.68,57.62,4.74,4.675211225174752,1.42,5.116287716694596,1.5929846201391902,4.96342623597853,2.1615735009478625
3,42.64,2.2,53.12,2.04,55.16,4.24,5.046820781442512,1.6,5.676759639089892,1.548676854608475,5.543861470130724,2.0352886773133685
4,44.18,2.16,52.0,1.66,53.66,3.82,4.815350454535993,1.3763720427268202,5.455272678794342,1.4914422550001725,5.077834183980411,1.872858777377515
5,44.92,2.14,51.64,1.3,52.94,3.44,4.664075471087491,1.4423591785682233,4.922438420132851,1.2529964086141667,5.1357959461022205,1.7338973441354595
6,46.24,2.0,50.58,1.18,51.76,3.18,4.585019083929749,1.2,4.821161685735088,1.244025723206719,4.8644012992350865,1.7400000000000002
7,47.32,1.9,49.7,1.08,50.78,2.98,4.183013267968439,1.236931687685298,4.446346815083142,0.996794863550169,4.3739684498176254,1.5031965939290841
8,48.06,1.74,49.12,1.08,50.2,2.82,5.069161666390213,1.0919706955774957,5.026489828896503,1.0166612021711068,5.027922035990614,1.5321879780235843
9,50.04,1.7,47.28,0.98,48.26,2.68,4.774767010022583,1.044030650891055,4.791826374150048,1.1223190277278559,4.97919672236396,1.4756693396557374
10,50.08,1.56,47.46,0.9,48.36,2.46,4.325921867070647,1.2191800523302536,4.579126554267746,0.7549834435270749,4.5376645975655805,1.388668426947196
11,50.02,1.28,47.78,0.92,48.7,2.2,4.785352651581699,1.0205880657738458,5.013142726873034,0.9346657156438338,5.016971197844373,1.4142135623730951
12,50.7,1.16,47.22,0.92,48.14,2.08,3.966106403010388,0.9666436778875657,4.295532563024054,0.8207313811473277,4.185737688866802,1.3392535234226566
13,49.92,1.08,48.16,0.84,49.0,1.92,5.309764589885318,0.9346657156438339,5.449256830064077,0.9024411338142783,5.462600113499065,1.2302845199383758
14,50.36,1.0,47.92,0.72,48.64,1.72,4.974977386883281,0.8246211251235321,4.914631217090454,0.8726969691708572,5.030944245367862,1.1320777358467924
15,49.58,1.06,48.82,0.54,49.36,1.6,5.879081560924291,0.9035485598461215,5.805824661492974,0.7539230729988305,5.84725576659684,1.1661903789690602
16,49.56,0.92,48.9,0.62,49.52,1.54,4.862756419974169,0.9765244492586963,4.928488612140643,0.6896375859826667,5.040793588315236,1.135077089893017
17,49.68,0.82,48.88,0.62,49.5,1.44,4.216349131654066,0.9526804291051643,4.343454846087386,0.7972452571197899,4.3920382511995495,1.0983624174196784
