time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,31.1,0.0,62.36,6.54,68.9,6.54,4.678675026115834,0.0,4.493372897946486,2.4100622398602076,4.678675026115834,2.4100622398602076
1,33.74,0.56,53.58,12.12,65.7,12.68,4.546691104528655,0.7255342858886822,5.909619277076993,4.226771817829773,4.588027898781785,4.645169534042864
2,35.24,1.56,43.1,20.1,63.2,21.66,4.921625747656967,1.2515590277729614,7.978095010715277,7.684399781375251,4.8083261120685235,8.228268347592948
3,35.68,3.46,32.44,28.42,60.86,31.88,4.523007848766128,2.0900717691026784,9.057946787213977,9.198021526393598,4.089058571358448,10.433867930925713
4,35.56,5.98,23.92,34.54,58.46,40.52,5.535919074553023,3.029785470953348,8.029545441679746,9.271914581142344,5.3449415338242945,10.611767053606105
5,34.22,8.92,20.66,36.2,56.86,45.12,5.281249852071004,3.45160832076874,6.912626129048207,8.019975062305368,5.004038369157454,9.912900685470426
6,32.88,10.92,17.38,38.82,56.2,49.74,5.054265525276645,4.288776049177667,6.49889221329297,7.617584919119708,5.2687759489277965,9.175641666935343
7,31.54,13.64,16.56,38.26,54.82,51.9,5.064424942676118,4.744512619858862,6.258306480190946,7.415686077498156,4.676280573276159,9.476813810558905
8,30.26,16.06,15.62,38.06,53.68,54.12,5.152902094936406,5.236067226459187,6.614801584325867,7.403809830080727,4.908930637114361,9.68842608476733
9,29.32,18.4,14.8,37.48,52.28,55.88,5.6158347554036885,5.2687759489277965,5.813776741499455,7.370861550727974,4.652053310098672,9.922983422338264
10,27.7,20.2,15.1,37.0,52.1,57.2,5.5,5.264978632435273,7.108445681019164,7.618398781896364,5.139066063011839,9.757048734120374
11,26.74,21.8,14.32,37.14,51.46,58.94,5.380743443056916,5.067543783727971,7.0240728925602705,7.33760178805037,5.242938107588149,9.768131858241881
12,25.62,23.14,14.68,36.56,51.24,59.7,5.298641335285867,5.646273107103481,6.610416023216693,7.502426274212896,5.941582280840685,9.81885940422817
13,24.28,24.58,14.8,36.34,51.14,60.92,5.488314859772534,5.699438568841671,6.443601477434806,7.336511432554303,5.98334354688079,10.013670655658693
14,23.08,25.68,14.5,36.74,51.24,62.42,5.377136784572251,6.100622919014091,6.264982043070834,7.31521701660313,5.251894896130349,10.022155456786727
15,22.1,26.48,14.44,36.98,51.42,63.46,5.227810249043093,6.165192616617911,6.618640343756413,7.465895793540116,5.444593648749189,10.408093004964934
16,21.12,27.12,14.8,36.96,51.76,64.08,5.774564918675692,6.498122805857089,6.456004956627589,7.116066329089407,5.843149835491128,10.418905892654948
17,20.24,27.88,14.74,37.14,51.88,65.02,5.749991304341251,6.370682851939814,6.29224920040521,7.24985517096721,5.609420647446579,10.36627223258197
18,19.66,28.74,14.62,36.98,51.6,65.72,5.978662057684812,6.4461151091180495,6.170542925869651,7.925881654428106,5.549774770204643,10.509119848969275
19,19.46,29.74,13.64,37.16,50.8,66.9,5.488934322798918,6.581215693167942,6.23461305936463,7.206552573873307,4.651881339845203,10.173003489628812
20,18.62,30.08,13.68,37.62,51.3,67.7,5.082873203218825,6.5477935214849285,6.136578851444835,6.878633585240603,4.6701177715342475,10.4484448603608
21,18.26,30.76,13.24,37.74,50.98,68.5,5.328451932784981,6.281910537408185,5.346251022913159,6.483239930775354,4.9577817620383415,9.810708435174291
22,17.9,31.28,12.32,38.5,50.82,69.78,5.572252686302013,6.190444249001843,4.5582452764194255,5.769748694700662,4.990751446425678,8.4930324384168
23,17.22,31.66,12.76,38.36,51.12,70.02,5.254674109780739,6.479537020497684,3.9827628601261207,4.748726144978251,4.7186438729787605,7.77814888003566
24,17.02,32.12,11.78,39.08,50.86,71.2,4.67542511436126,6.081578742399049,3.46,4.820124479720414,4.2849037328742865,6.910861017268398
25,16.54,32.74,12.36,38.36,50.72,71.1,4.350678108065455,6.510944631925539,3.814498656442285,4.03861362350993,4.943844657753719,6.194352266379432
26,16.12,33.08,12.2,38.6,50.8,71.68,4.179186523714873,5.809784849716898,3.435112807463534,4.703190406521939,4.78748368143433,5.725172486484578
27,15.7,33.38,12.78,38.14,50.92,71.52,4.405678154382138,5.336253367298071,2.9549280871114276,5.055729423139652,4.799333287030606,4.956773143891095
28,15.62,33.68,12.68,38.02,50.7,71.7,4.019402940736348,5.124217013359212,2.9491693745866816,4.254362466927331,4.90815647672321,5.181698563212646
29,15.64,34.88,11.72,37.76,49.48,72.64,3.9887842759417316,5.3203007433790805,2.6460536653665963,5.270901251209323,4.552977048042303,5.137158747790455
30,15.14,35.22,11.28,38.36,49.64,73.58,4.242687827309475,5.224136292249658,3.066202863477888,4.8404958423698705,5.011027838677411,4.8377267388722975
31,14.54,35.04,11.48,38.94,50.42,73.98,4.148300856977468,5.38130095794688,2.7657910260900045,5.262736930533389,4.9521308544908225,4.913206692171621
32,14.5,34.86,11.84,38.8,50.64,73.66,3.966106403010388,5.755032580272678,3.568529108750551,5.055689863905815,5.40651458890106,5.3426959486760985
33,14.04,35.48,12.62,37.86,50.48,73.34,3.9087593939765597,6.004131910609559,3.5093589158135425,5.347934180597215,5.496326045641761,4.785854155738556
34,13.82,35.42,12.74,38.02,50.76,73.44,3.9073776372395845,5.385499048370541,2.8341489022279687,4.8145197060558385,5.22899607955485,4.557016567887372
35,13.74,35.26,12.0,39.0,51.0,74.26,3.756647441536137,5.922195538818353,3.4292856398964493,5.291502622129181,5.993329625508679,4.906363215254248
36,13.8,35.68,11.68,38.84,50.52,74.52,3.8262252939417984,5.420110699976523,2.838591199873627,4.300511597473026,5.579390647732062,4.318518264405049
37,13.2,35.74,13.06,38.0,51.06,73.74,3.9749213828703582,5.8815304130812756,4.2960912467032175,5.055689863905815,5.907317496122923,5.023186239828262
38,13.52,35.88,12.16,38.44,50.6,74.32,3.9153033088127414,6.012121089931573,2.968905522242161,5.138715792880553,5.585696017507576,4.76
39,13.62,36.44,11.82,38.12,49.94,74.56,4.151578013237858,6.242307265747177,3.427477206342881,5.420848642048586,5.224595678136252,5.459523788756671
40,13.44,36.76,12.58,37.22,49.8,73.98,4.1673012850044815,5.540974643508126,3.175468469375818,4.867401770965697,4.971921157862421,5.398110780634277
41,13.24,36.88,12.38,37.5,49.88,74.38,4.259389627634457,5.53404011550332,3.5826805606975345,5.243090691567332,5.014538862148742,5.172581560497621
42,13.38,37.28,11.92,37.42,49.34,74.7,4.3168970337500525,5.473719028229345,3.6212704952820083,5.0362287477834045,4.962297854824919,6.245798587850876
43,13.34,37.5,11.42,37.74,49.16,75.24,4.563375943312144,4.90815647672321,3.2130359475113255,4.885939009033986,5.127806548613159,5.221340823964665
44,12.86,36.86,12.12,38.16,50.28,75.02,4.2237897674955365,4.673371374072469,3.5812846856959024,4.464795628021511,4.862262847687278,5.132211998738946
45,12.98,36.32,11.46,39.24,50.7,75.56,3.9012305750878147,4.351735286066927,3.4710805234105417,4.370629245314683,3.9560080889704965,5.341011140224293
46,12.92,36.16,11.72,39.2,50.92,75.36,3.6597267657572474,4.953221174145164,3.35284953435134,3.8052595180880893,4.279439215598231,4.555260695064553
47,12.94,36.32,11.6,39.14,50.74,75.46,3.8126631112648806,5.456885558631407,3.0854497241083023,4.951807750710845,4.573007762949895,4.842354799062125
48,12.94,36.74,11.22,39.1,50.32,75.84,4.021989557420556,5.183859565999064,3.1577840331472955,4.813522618623495,4.66235991746669,5.209069014708866
49,12.76,36.4,11.98,38.86,50.84,75.26,3.7976835044537345,5.276362383309167,3.307506613750001,4.600043478055397,4.924875632947495,4.9145091311340545
50,12.62,37.12,11.84,38.42,50.26,75.54,3.83087457377555,5.924997890294983,3.3903392160667347,4.468064457905682,5.117851111550628,5.127221469763131
51,12.8,37.92,11.9,37.38,49.28,75.3,4.064480286580315,6.045957327007858,3.7376463182061515,4.668575799962983,5.381598275605492,5.9169248769948055
52,12.92,37.88,11.28,37.92,49.2,75.8,4.01915413986575,5.534040115503321,3.441162594240499,5.031262267065791,5.219195340279955,5.585696017507576
53,12.96,37.44,11.8,37.8,49.6,75.24,4.185498775534405,5.292107330733193,3.2924155266308652,4.009987531152684,4.898979485566356,5.085508824100102
54,12.8,37.5,11.78,37.92,49.7,75.42,3.725587202039432,5.452522352086234,3.288099755177753,4.857324366356441,4.678675026115834,4.530298003443041
55,12.58,37.58,11.42,38.42,49.84,76.0,3.4876353020348905,5.621707925532951,3.244009864349984,5.079724401973005,5.08865404601256,4.753945729601885
56,12.4,37.72,11.9,37.98,49.88,75.7,3.5156791662493894,5.48466954337269,3.014962686336267,4.8846289521313695,5.022509332992822,4.239103678845329
57,12.26,37.66,12.02,38.06,50.08,75.72,3.351477286212753,5.267295321130191,3.082142112232984,5.170725287616816,4.971277501809771,4.630507531577938
58,11.68,37.92,11.52,38.88,50.4,76.8,3.1205127783747337,5.18011582882082,2.8442222135409887,4.226771817829772,4.741307836451879,4.132795663954366
59,11.96,37.54,12.0,38.5,50.5,76.04,3.0460466181593477,5.437683330242761,3.0983866769659336,4.801041553663121,5.250714237130031,3.8416663051337503
60,12.08,37.72,11.16,39.04,50.2,76.76,3.135857139603142,4.996158524306449,2.700814691903167,4.399818178061453,4.458699361921591,4.2874701165139335
61,12.28,37.52,12.16,38.04,50.2,75.56,3.60577314871582,5.39718445117452,3.1645536810109576,4.538546022681714,4.931531202375181,4.508480897153719
62,12.42,37.42,10.86,39.3,50.16,76.72,3.6937244076947593,4.915648482143531,3.1241638881467146,4.784349485562275,5.017409690268475,4.261642875699464
63,12.18,37.76,11.34,38.72,50.06,76.48,3.6204419619709416,4.9297464437839,3.172443852931049,5.422324224905774,5.368090908321133,4.6053881486797605
64,11.98,37.64,11.68,38.7,50.38,76.34,3.535477336937687,5.070542377300479,3.50108554594143,5.622277118748239,5.34,5.3314538354936545
65,12.36,37.76,11.08,38.8,49.88,76.56,3.6538199189341554,4.835535130675819,3.0844124237851203,4.795831523312719,4.705911176382316,4.879180259018927
66,12.34,38.84,11.8,37.02,48.82,75.86,3.972958595304009,4.937043649796911,2.8495613697550013,4.492170967360882,4.461793361418702,4.820829804089748
67,12.68,38.34,11.12,37.86,48.98,76.2,3.7279484974983226,5.128781531709067,3.6311981493716368,4.656221644208961,5.124412161409346,4.749736834815167
68,12.38,37.76,11.78,38.08,49.86,75.84,3.6049410536096147,4.860288057306892,2.663005820496831,4.765878722754073,4.919390206112949,4.076076544914239
69,12.5,37.72,11.16,38.62,49.78,76.34,3.0675723300355937,4.720338970879104,2.3354656923192,4.8120266000927305,4.6012606968090815,3.8606217115899866
70,12.36,37.9,11.36,38.38,49.74,76.28,3.260429419570373,4.382921400162226,3.018343916786157,4.694209198576476,4.2133597045588225,4.449898875255482
71,12.14,37.64,12.18,38.04,50.22,75.68,3.3526705773159398,4.78230070154523,3.2291794623402397,5.347747189237726,4.809532201784286,3.91632480777578
72,12.2,37.78,11.06,38.96,50.02,76.74,3.31058907144937,4.396771542848229,2.9421760654318425,4.7579827658367995,4.692504661691877,4.417284233553462
73,11.96,37.62,12.08,38.34,50.42,75.96,3.358332919768378,4.8286229921169035,3.44,4.806703652192425,5.448265779126419,3.9545416927881796
74,12.02,37.46,11.64,38.88,50.52,76.34,3.657813554570544,4.928326287899372,3.038157336281319,4.86883969750494,6.037350412225549,3.9578276870020503
75,12.08,38.2,11.68,38.04,49.72,76.24,3.6046636458898633,5.134199061197374,3.50108554594143,4.673157390886808,5.517390687634871,4.839669410197354
76,11.92,38.48,12.34,37.26,49.6,75.74,3.665187580465698,5.363730045406834,3.6089333604265956,4.894118919683093,5.370288632839021,4.698127286483413
77,12.38,38.32,11.5,37.8,49.3,76.12,3.62154663092994,5.704173910392284,3.2015621187164243,5.091168824543142,5.492722457943784,5.022509332992822
78,12.22,38.62,11.22,37.94,49.16,76.56,3.678532316019529,5.992962539512491,3.4542148167130544,5.311911143835145,5.766662813100831,4.618051537174526
79,12.14,38.54,12.18,37.14,49.32,75.68,3.3046028505707006,6.1162406754476235,3.374551822094306,5.861774475361535,5.562157854645983,4.606256614649253
80,11.82,39.1,11.78,37.3,49.08,76.4,3.653436738195969,5.200961449578337,3.3483727391077593,5.400925846556311,5.4510182535009,4.449719092257398
81,11.5,38.4,11.52,38.58,50.1,76.98,3.651027252705737,5.276362383309167,2.7220580449358533,5.295620832348177,5.675385449465084,4.017412102336528
82,11.28,37.86,11.54,39.32,50.86,77.18,3.458554611394766,5.165307348067489,3.32992492407862,4.60191264584629,5.188487255453173,4.602999022376607
83,11.26,37.56,12.56,38.62,51.18,76.18,3.571050265678152,5.142606343091021,3.7691378324492195,5.090736685392399,5.3129652737430915,4.283409856644587
84,11.24,37.26,12.28,39.22,51.5,76.48,3.271452276894774,5.37330438371027,3.773804446443933,5.74209021176087,5.474486277268397,4.708460470259891
85,11.24,37.42,11.38,39.96,51.34,77.38,3.496054919477096,5.93663204182304,3.7142428568956016,5.079212537391992,6.278885251380216,4.353802935365817
86,11.22,37.58,11.38,39.82,51.2,77.4,3.5569087702666766,5.660706669665899,3.148904571434327,5.76086799015565,5.979966555090421,4.2895221179054435
87,11.04,37.1,12.26,39.6,51.86,76.7,3.4580919594481574,5.650663677834666,3.4281773583057222,6.105735008989499,5.9799999999999995,4.944694126030447
88,11.46,37.02,11.84,39.68,51.52,76.7,3.970944472036848,5.097018736477236,3.3187949620306463,4.8267587468196504,5.4853988004519785,4.640043103248073
89,11.22,37.24,12.6,38.94,51.54,76.18,3.7804232567266856,4.8767202093210145,2.7422618401604177,4.755670299757964,5.012823555642069,4.5417617727045085
90,11.36,37.12,12.16,39.36,51.52,76.48,4.028697059844535,4.877048287642844,3.0023990407672327,5.566902190626309,5.561438662792209,4.944653678469302
91,11.42,37.46,12.22,38.9,51.12,76.36,3.9247420297390248,4.6225966728668855,3.113133469673281,5.016971197844373,5.271204795869726,5.172078885709304
92,11.66,37.86,11.24,39.24,50.48,77.1,3.776824062621927,4.890848597125043,3.361904222312111,4.545591270670957,4.5132693250015565,5.52177507691141
93,11.64,37.68,10.92,39.76,50.68,77.44,4.048505897241598,5.077164563021372,2.992256673482407,3.6527250101807556,4.957580054825136,4.01078545923364
94,11.72,37.64,11.02,39.62,50.64,77.26,3.660819580367216,5.183666655949243,3.0691366864315444,4.995558026887487,4.790657574905557,4.815848834836908
95,11.78,37.98,12.06,38.18,50.24,76.16,3.5456452163181806,4.872330038082396,2.989381206872084,4.188985557387373,4.641379105395292,4.60590924791186
96,11.6,37.94,11.08,39.38,50.46,77.32,3.3645207682521447,5.045433578990016,2.9721372781215876,4.39949997158768,4.391856099646254,4.1300847448932565
97,11.28,37.84,11.62,39.26,50.88,77.1,3.3943482437722863,4.575412549705217,3.1233955881380124,4.06846408365614,3.808621797973645,4.104875150354759
98,11.74,37.46,11.78,39.02,50.8,76.48,3.3455044462681554,4.74219358525145,3.1259558538149577,4.941619167843673,4.204759208325728,4.210653155984235
99,11.54,37.7,12.64,38.12,50.76,75.82,2.9813419797131626,4.7717921161760595,3.284874426823649,4.452594749132241,4.5367830012025046,4.255302574435806
100,11.78,37.6,12.08,38.54,50.62,76.14,3.183017436333015,4.3954521951671826,3.3635695325056085,4.6441791524444875,4.865757906020397,4.1713786689774395
