time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
44,121.96,379.34,123.52,375.18,498.7,754.52,13.39396879196006,14.186768483343908,10.016466442813055,14.858923244973036,16.101242188104617,16.22250288950506
45,121.32,377.96,124.46,376.26,500.72,754.22,11.984056074635165,15.449220045037872,11.689670654043253,17.102993889959734,16.746390655899557,16.550879130728976
46,122.66,377.24,122.6,377.5,500.1,754.74,11.628602667560708,15.20862912954353,10.087616170334794,13.673697378543961,15.581078268207243,14.150349818997409
47,120.88,377.86,120.98,380.28,501.26,758.14,12.246860822267884,16.211119640543032,10.04089637432834,16.269038078509745,16.253996431647202,15.010676200624673
48,121.96,378.04,120.74,379.26,500.0,757.3,10.009915084554912,16.192541492921983,10.112981756138987,15.156266030919356,17.288146227979446,14.055959590152499
49,120.72,377.92,121.84,379.52,501.36,757.44,10.087695475181633,16.57448641738259,10.949630130739578,15.479328150795176,17.126307249375156,14.14377601632605
50,118.84,378.48,121.36,381.32,502.68,759.8,11.198857084542153,17.611632519445777,11.523471699101794,16.850448065259272,17.97602848239844,14.348519087348352
51,120.54,380.86,119.42,379.18,498.6,760.04,10.892584633593627,19.08717894294492,10.776066072551709,16.869724360522316,17.01528724412256,14.661459681764295
52,120.56,379.74,119.58,380.12,499.7,759.86,11.205641436348033,16.10814700702722,9.798142681141156,14.200901379842056,15.343076614551595,15.273519568193835
53,119.44,381.12,119.6,379.84,499.44,760.96,8.414653884741783,17.10981005154645,11.194641575325225,14.308542902755681,14.42520017192136,15.964911524966245
54,119.62,379.42,121.8,379.16,500.96,758.58,9.488709079743144,15.32591269712835,10.250853622991599,12.997476678186423,14.167512131634123,11.226914090701861
55,119.98,381.68,120.3,378.04,498.34,759.72,9.603103664961656,13.888758043828108,8.823264701911645,14.732223185928184,14.07211426900734,12.018385914922186
56,120.72,380.84,119.3,379.14,498.44,759.98,10.42888296990622,15.847220576492273,10.909170454255445,13.886698671750604,14.817773112043524,16.010608982796377
57,121.46,381.44,119.9,377.2,497.1,758.64,10.43687692751045,14.964170541663844,9.058145505565696,10.192153844992726,12.07683733433551,13.664201403667906
58,121.52,380.42,120.56,377.5,498.06,757.92,9.598416536075105,14.372320619858158,9.728638136964495,14.676852523616908,14.22168766356511,14.6899149078543
59,120.86,379.54,120.58,379.02,499.6,758.56,11.838935762981402,13.032589919121985,8.590902164499372,14.294740291449859,14.455448799674121,12.533411347274932
60,119.28,378.6,121.84,380.28,502.12,758.88,11.822081035080075,13.756453031214114,9.430503698106481,16.023782325031753,14.68691935022454,13.400955189836282
61,119.64,378.16,120.68,381.52,502.2,759.68,12.150325098531313,14.31133816245008,11.974038583535632,15.833180350138122,14.958609561052123,15.491210411068593
62,120.04,378.8,122.08,379.08,501.16,757.88,12.034882633411927,14.246403054806501,10.86616767770496,13.336926182595448,13.756976411988209,12.948575211196019
63,120.62,377.12,121.56,380.7,502.26,757.82,11.008887318889226,13.860216448526335,9.374774663958595,14.15662389130968,14.67489011883905,12.178160780676203
64,120.98,378.96,119.78,380.28,500.06,759.24,10.78793770838523,12.374101987619142,12.348748924486237,14.923860090472571,14.768087215343765,13.812400225883986
65,121.18,380.7,120.14,377.98,498.12,758.68,10.169936086328173,14.21724305201258,9.802061007767703,14.8357541095827,14.811671073852539,15.4963737693694
66,122.14,380.1,119.96,377.8,497.76,757.9,11.525640980006274,13.81774221788784,11.452440787884477,12.617448236470002,14.050708167206379,13.301503674397116
67,120.98,379.14,122.38,377.5,499.88,756.64,9.48786593497189,14.72821781479348,10.75339946249557,16.31716887208072,15.282198794676113,14.47447408371026
68,120.02,380.42,120.82,378.74,499.56,759.16,9.829526946908482,13.603073182189384,11.552817838086083,15.68286963536967,15.815384914696196,12.47455009208749
69,120.16,380.8,120.48,378.56,499.04,759.36,8.412752225045024,14.720054347725759,11.35647832736892,13.859523801343249,13.484746938671115,14.311897148875826
70,119.6,381.62,119.82,378.96,498.78,760.58,9.560334722173696,15.18932519896786,11.044799681297981,15.079734745677724,13.947458549857748,14.470784360220424
71,118.84,379.86,123.44,377.86,501.3,757.72,9.14409098817373,16.061145662747723,11.619225447507247,13.117941911748199,15.872302920496445,14.507984008813905
72,120.06,380.06,119.64,380.24,499.88,760.3,8.12012315177547,15.226831581126785,9.896989441239189,14.318603283840222,14.857509885576384,10.78749275781912
73,120.7,379.24,122.56,377.5,500.06,756.74,8.107404023483719,15.430567066702377,10.600301882493724,11.968709203585824,13.983433054868895,12.90396838185835
74,120.4,376.92,121.14,381.54,502.68,758.46,8.340263784797218,12.016388808622997,10.239160121806867,12.017004618456298,12.770967073796722,12.467894770168702
75,120.14,376.96,122.88,380.02,502.9,756.98,9.531023030084443,12.167103188516155,10.130429408470306,13.190132675602625,13.244244032786469,11.676454941462328
76,119.42,380.54,121.88,378.16,500.04,758.7,10.038107391336277,15.726677970887557,9.931042241376279,16.612477238509612,17.772968238310675,13.915818337417313
77,119.78,380.24,121.58,378.4,499.98,758.64,9.546287236407672,16.929926166407224,9.284589382412127,17.49056888726036,18.83134620785248,13.356286909167531
78,119.86,378.92,121.06,380.16,501.22,759.08,10.217651393544408,15.014446376739969,9.725039845676726,16.845604768009967,16.16946504990193,12.0130595603285
79,120.12,381.06,120.24,378.58,498.82,759.64,9.8074257580672,13.71482409657521,9.107271819815198,11.786585595497959,13.605425388425015,12.703952140967786
80,119.62,380.36,121.12,378.9,500.02,759.26,10.130922958941106,12.094230029232948,11.344849051441804,13.401865541781861,12.32800064892925,13.935293323070024
81,119.16,380.86,120.16,379.82,499.98,760.68,8.81444269367043,14.338772611349968,9.124384910776179,13.511017726285463,14.04918502974461,13.21580871532272
82,119.6,379.76,119.72,380.92,500.64,760.68,9.863062404750362,15.93933499240166,9.984067307465429,12.052949846406896,14.313294519431924,12.200721290153298
83,120.3,384.92,120.46,374.32,494.78,759.24,10.615554625171498,15.64843762169246,10.346419670591368,16.146132663891994,14.169389542249165,14.117450194705842
84,119.88,383.18,119.48,377.46,496.94,760.64,10.193409635642041,14.515770733929356,9.873682190550799,15.54118399607958,13.784643629778754,13.795303548671917
85,119.32,383.66,120.54,376.48,497.02,760.14,9.417940326844292,13.615594000997534,9.366344003932378,15.52061854437509,13.01459181073306,12.278452671244859
86,120.26,382.3,120.04,377.4,497.44,759.7,9.791445245723432,13.734991809244008,8.539227131304097,14.230952181776173,13.95013978424589,11.931890043073645
87,120.24,383.14,116.66,379.96,496.62,763.1,9.694452021646194,14.58356609338059,9.076585260988848,15.578138528078378,14.821457418216335,12.733027919548437
88,119.98,381.94,121.34,376.74,498.08,758.68,9.884310800455436,11.254172559544305,9.069972436562308,12.4752715401309,11.889222009870958,12.643480533460712
89,121.04,381.28,118.44,379.24,497.68,760.52,11.28708997040424,13.055328414099739,7.691969838734419,14.554119691688674,15.400571417970179,12.269050493008821
90,121.66,381.7,120.1,376.54,496.64,758.24,10.555775670219598,13.391415160467547,7.90253124005214,18.00245538808526,15.210207099181787,13.209935654650252
91,122.12,381.04,119.0,377.84,496.84,758.88,10.335647052797421,14.78913114418829,10.26645021416848,15.159630602359675,17.16899531131627,12.93466659794523
92,120.7,379.5,120.42,379.38,499.8,758.88,9.734988443752771,14.088647912415158,9.616839397639955,15.590881950678735,15.185519418182572,11.760340131135663
93,120.8,378.3,119.32,381.58,500.9,759.88,8.861151166750288,13.678084661238211,9.42855238093314,13.542658527778068,13.717507062145074,13.13566138418618
94,121.78,378.3,119.56,380.36,499.92,758.66,9.716563178408299,12.541531007018241,10.147236076883203,13.41008575662363,13.899410059423385,12.558041248538723
95,120.94,381.76,119.34,377.96,497.3,759.72,8.090512962723686,14.816963251624806,8.869295349688159,15.607639155234208,15.170036255724638,10.934422709955932
96,119.7,383.14,121.36,375.8,497.16,758.94,8.525843066817497,14.74721668654801,11.104521601581942,13.292102918650608,16.46130007016457,10.909463781506405
97,120.2,381.26,119.9,378.64,498.54,759.9,7.691553809211764,13.608541435436791,8.987213138676529,14.587336974238992,13.94447560864158,10.042410069301093
98,121.04,380.4,118.88,379.68,498.56,760.08,8.948653530001035,13.786950351691269,9.762458706698842,13.011441119261157,13.24108756862517,11.181842424216144
99,121.72,380.04,119.7,378.54,498.24,758.58,8.593113521884835,14.87946235587832,8.511756575466665,13.95881083760361,14.343723365988344,10.862946193367618
100,122.5,379.92,122.5,375.08,497.58,755.0,8.722958213817146,14.922251840791322,9.938309715439543,17.40900916192533,15.498503153530665,13.903956271507761
