time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,30.84,0.0,62.4,6.76,69.16,6.76,4.60590924791186,0.0,4.349712634186309,2.4046621384302616,4.60590924791186,2.4046621384302616
1,53.7,4.84,26.38,15.08,41.46,19.92,4.539823785126467,1.8586016248782309,4.681410043993155,4.189701660023062,4.346078692338646,5.302225947656324
2,34.44,12.2,40.62,12.74,53.36,24.94,5.452192219648901,4.019950248448356,4.107992210313939,2.6593984282164267,3.8510258373581445,5.162983633520447
3,39.14,12.74,26.14,21.98,48.12,34.72,4.664804390325494,3.3870931489995963,4.853905643911921,4.216586296994288,5.105448070443964,5.261330630173322
4,30.44,19.06,31.9,18.6,50.5,37.66,4.737763185301688,3.98200954293181,4.167733196834941,3.2924155266308657,4.04103947023535,5.148242418534698
5,31.84,18.76,24.38,25.02,49.4,43.78,4.24904695196464,4.062314611154582,4.511718076298651,3.6082682827084795,4.669047011971501,5.076573647648579
6,26.58,23.48,26.56,23.38,49.94,46.86,3.9854234404891034,3.981155611125996,4.229231608696785,3.6872211758992703,5.405219699512685,4.029937964783081
7,26.6,23.54,23.44,26.42,49.86,49.96,4.46318272088428,3.389454233353801,3.8634699429398953,4.368477995824175,4.698978612422065,4.8495773011675976
8,24.82,25.84,23.5,25.84,49.34,51.68,4.439324272904605,3.801894264705425,3.448187929913334,3.529079200018044,4.17425442444516,4.830900537166958
9,23.9,26.6,22.24,27.26,49.5,53.86,4.272001872658765,4.009987531152684,3.875874094962322,3.9689293266572534,4.491102314577124,5.012025538642036
10,23.24,26.2,21.92,28.64,50.56,54.84,3.7393047482118917,5.019960159204453,4.629643614793692,4.714912512443894,5.564746175702896,5.158914614528912
11,22.46,28.42,22.26,26.86,49.12,55.28,4.920203247834382,4.152541390522194,3.7352911533105417,4.586981578336673,5.37267158869775,5.253722489816149
12,22.48,27.54,21.1,28.88,49.98,56.42,4.011184363750936,4.210510657865623,3.8223029707232783,3.8865923377683953,4.144828102587609,5.000359987040933
13,21.56,28.88,21.36,28.2,49.56,57.08,3.925098724873045,4.0872484632084705,4.068218283229158,4.204759208325728,4.737763185301688,5.066912274748794
14,21.94,29.06,20.14,28.86,49.0,57.92,3.79689346703328,4.5361216914893285,3.3882738968389203,4.386388035730537,4.841487374764082,4.399272667157606
15,20.7,28.44,21.76,29.1,50.86,57.54,3.4597687784012394,3.774440355867344,4.057388322554301,3.8845849199110063,4.0546763126049905,4.784182270775227
16,21.26,28.62,20.14,29.98,50.12,58.6,3.968929326657254,4.489498858447344,4.05467631260499,4.5320635476568505,5.248390229394151,4.812483766206386
17,20.26,28.5,21.74,29.5,51.24,58.0,4.620865719754254,4.070626487409524,3.192553836664309,4.712748667179271,5.361193896885283,4.870318264754368
18,20.94,29.3,20.76,29.0,49.76,58.3,3.8905526599700466,5.154609587543948,3.760638243702789,4.995998398718719,5.148048173822774,5.000999900019996
19,20.54,28.84,20.38,30.24,50.62,59.08,3.4129752416330246,4.24904695196464,3.649054672103448,5.101215541417555,4.560219292972652,4.943035504626686
20,20.44,30.08,20.56,28.92,49.48,59.0,3.785023117498756,4.34897689117797,3.4009410462399963,4.844956140152354,4.557367661271142,4.547526800360829
