time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,29.76,0.0,63.78,6.46,70.24,6.46,3.68,0.0,4.182296020130569,2.4183465425782136,3.68,2.4183465425782136
1,40.06,2.12,34.68,23.14,57.82,25.26,4.100780413531064,1.5051910177781425,8.117733673877211,7.735657696666781,4.384928733742432,8.373314755818033
2,38.44,8.2,20.08,33.28,53.36,41.48,6.1193463703242035,3.6932370625238775,4.943035504626686,5.242289576129879,5.663073370529469,6.723808444624223
3,32.68,15.28,18.92,33.12,52.04,48.4,5.711182014259395,4.490167034754943,4.344375674363349,4.86883969750494,5.556833630764916,6.257795138864806
4,28.52,21.1,16.02,34.36,50.38,55.46,4.788486190854058,5.107837115648854,3.7389303283158406,5.428664660853532,5.019521889582712,5.869275934900318
5,24.34,25.02,15.8,34.84,50.64,59.86,4.777488880154511,5.601749726647916,4.024922359499622,4.801499765698213,5.4799999999999995,5.517281939506082
6,22.44,27.9,13.66,36.0,49.66,63.9,4.2902680568934155,5.18555686498567,3.1850274724089904,4.223742416388575,4.645901419530983,5.0408332644514235
7,20.14,30.94,14.14,34.78,48.92,65.72,4.074358845266333,5.266535863354583,3.5497042130295866,3.8067834191085783,4.749063065489866,4.890971273683786
8,18.34,32.36,13.2,36.1,49.3,68.46,3.519147624070351,5.019003885234599,3.515679166249389,4.746577714522328,4.109744517606903,5.378512805599704
9,16.66,33.54,12.6,37.2,49.8,70.74,4.324858379184224,5.273367045825655,3.212475680841802,5.110772935672255,4.573838650411709,5.03908721893162
10,15.8,34.6,12.7,36.9,49.6,71.5,4.409081537009721,4.551922670696417,3.2939338184001206,5.223983154643591,5.447935388750494,4.9325449820554095
11,14.92,35.42,12.2,37.46,49.66,72.88,3.9387307600291743,4.373053852858435,3.5832945734337835,4.94453233380064,4.705783675436005,5.229302056680222
12,14.1,35.3,11.88,38.72,50.6,74.02,3.371943060017473,4.162931659299729,3.344488002669467,5.321804205342396,4.894895300208166,4.602129941668315
13,13.58,36.46,11.52,38.44,49.96,74.9,3.611592446553182,4.846483261087363,2.662630278502819,4.96854103334168,5.091011687277883,3.874274125562103
14,12.88,36.62,12.5,38.0,50.5,74.62,3.502227862375605,4.577728694450994,3.263433774416144,4.626013402488151,4.8754486972995625,4.422171412326754
15,12.78,36.78,11.22,39.22,50.44,76.0,3.1387258561397173,4.609945769746105,3.662185140049585,4.229846332906196,4.44144120753613,4.551922670696417
16,12.2,38.18,11.36,38.26,49.62,76.44,3.2496153618543846,5.566650698579892,2.971598896217321,4.885939009033986,4.979518048968193,3.9857747051232084
17,12.06,38.5,10.96,38.48,49.44,76.98,3.4549095501908584,5.734980383575867,3.304300228490141,4.920325192505064,5.0523657824825,4.789530248364656
18,11.72,37.38,11.4,39.5,50.9,76.88,3.5215905497374336,5.106427322502494,2.85657137141714,5.166236541235796,5.292447448959697,4.598434516223972
19,12.12,36.8,10.76,40.32,51.08,77.12,3.2039975031201258,4.059556626036889,2.7681040442873535,4.2494234903101855,4.3305426911647,4.259765251748035
20,11.66,37.72,11.66,38.96,50.62,76.68,3.484881633570931,4.431884475028653,3.9171928724534357,3.7997894678521336,4.757688514394359,4.456186710630513
21,11.24,38.5,11.62,38.64,50.26,77.14,2.8813885541523208,3.8639358172723313,2.799214175442815,4.2462218500686,4.265254974793418,3.7789416507800166
22,11.04,38.6,11.68,38.68,50.36,77.28,2.153694500155489,3.714835124201342,2.8596503282744203,4.258826129345973,3.835413928117798,2.9802013354805412
23,10.76,38.42,10.28,40.54,50.82,78.96,2.825314141825648,4.209940617158394,2.4086510747719356,4.468601570961547,4.889539855651041,3.249369169546606
24,10.72,39.06,10.7,39.52,50.22,78.58,2.698443996083669,4.683631070013948,2.7147743920996454,4.960806386062653,5.096233903580172,3.6720021786485915
25,10.82,39.06,10.68,39.44,50.12,78.5,3.1157021680513686,4.3239333944916405,3.094769781421552,4.674013264850668,5.089754414507639,4.080441152620633
26,11.46,38.4,11.0,39.14,50.14,77.54,3.305813061865417,4.166533331199932,3.304542328371661,4.161778465992633,4.5078154354409845,3.8740676297659027
27,11.1,38.3,11.12,39.48,50.6,77.78,3.517101079013795,4.73392015141785,3.2658230203120313,5.879591822567278,5.035871324805669,4.016416313083095
28,11.2,37.96,11.38,39.46,50.84,77.42,3.243454948045371,4.367882782309984,3.3519546536312212,4.51313638171948,4.455827644781606,3.929834602117499
29,11.04,37.52,11.3,40.14,51.44,77.66,3.1556932677305634,4.899959183503471,2.8513154858766505,4.3635306805384095,4.804830902331527,3.9980495244556438
30,10.58,38.12,12.38,38.92,51.3,77.04,3.2440098643499833,4.506173543040703,3.428644046850008,4.568763508871958,4.2296571965113205,4.363301502303044
31,11.4,37.9,11.16,39.54,50.7,77.44,3.117691453623979,5.135172830587107,2.4029981273400947,3.9253534872671025,4.065710270051224,3.9606060142357
32,10.88,38.04,11.7,39.38,51.08,77.42,3.0307754783223384,5.1067014794287715,3.257299494980466,4.84928860762071,4.538017188156078,4.862468508895456
33,11.34,39.0,10.98,38.68,49.66,77.68,3.1023217112349903,4.857983120596447,3.240308627276112,4.0813723182282695,4.273686932848498,4.469630857240897
