time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,28.6,0.0,64.22,7.18,71.4,7.18,4.919349550499537,0.0,4.729862577284884,2.747289573379552,4.919349550499537,2.747289573379552
1,36.94,1.58,36.76,24.72,61.48,26.3,5.504216565506848,1.1151681487560519,9.774579274833265,9.75508072749785,5.70347262639175,10.008496390567366
2,36.98,5.98,17.34,39.7,57.04,45.68,5.14,2.679477561018192,6.380000000000001,6.89129886160802,4.634479474547277,8.36047845520817
3,32.42,13.04,16.18,38.36,54.54,51.4,4.964232065486061,4.049493795525559,4.1698441217868085,4.426104381959377,4.148300856977468,5.5641710972974225
4,29.2,18.1,14.74,37.96,52.7,56.06,5.087238936790762,4.396589587396122,3.1737044600907627,4.45403188134077,5.154609587543949,5.124099920961729
5,25.98,22.44,13.82,37.76,51.58,60.2,4.379452020515809,4.866867575761642,3.0178800506315686,5.270901251209323,5.614588141618226,5.355371135598354
6,23.7,25.38,13.06,37.86,50.92,63.24,4.491102314577124,4.922966585301996,3.2025614748198046,5.118632629912016,5.187831917092149,5.457325352221544
7,21.72,28.6,12.0,37.68,49.68,66.28,4.252246465105239,5.106858133921482,2.821347195933177,4.977710317003191,5.405330702186499,5.203998462720756
8,19.5,30.6,12.24,37.66,49.9,68.26,4.2296571965113205,4.37264222181509,3.259202356405628,4.554602068238234,4.960846701924985,5.015216844763545
9,18.26,31.96,11.74,38.04,49.78,70.0,4.663946826455035,5.003838526571376,2.512449004457603,5.57838686360134,5.4047756660198205,5.317894320123332
10,17.28,33.1,11.36,38.26,49.62,71.36,4.161922632630261,3.78549864614954,2.4638181751095187,4.457847013974347,4.782844342020761,4.2415091653797
11,15.98,34.72,11.32,37.98,49.3,72.7,4.25436246692733,4.317591921430278,3.055748680765485,5.497235668952169,4.6141087980237305,5.629387178015028
12,14.78,34.62,11.52,39.08,50.6,73.7,4.66171642209176,4.0144239935512545,2.5786818338057915,4.151337133984664,5.130302135352264,4.69148164229596
13,14.0,36.22,10.62,39.16,49.78,75.38,3.862641583165593,4.896080064704825,2.862795836241208,5.131705369562832,5.26228087429776,4.715463922033546
14,12.86,36.74,10.98,39.42,50.4,76.16,3.4467956133197104,4.987223676555925,3.0032648900821255,4.695061234957431,5.043808085167397,4.12
15,12.16,36.64,11.02,40.18,51.2,76.82,3.443021928480851,4.546471159041922,3.30145422503478,5.006755436407894,5.114684741017769,4.212790049361587
16,12.48,37.14,10.32,40.06,50.38,77.2,3.0870050210519584,4.400045454310671,3.738662862575335,5.236067226459187,4.590816920766934,4.440720662234903
17,12.22,38.2,10.54,39.04,49.58,77.24,3.257545087945829,5.083306010855534,2.714479692316743,5.2305257861901415,5.048128366038249,4.254691528183917
18,11.8,39.28,10.06,38.86,48.92,78.14,3.370459909270543,4.626186334336308,2.715952871461506,4.400045454310671,4.194472553253865,3.9900375938078576
19,11.8,39.14,10.16,38.9,49.06,78.04,3.411744421846396,5.287759449899362,2.4278385448789632,4.708502946797422,4.65793945860184,3.9997999949997496
20,11.36,39.04,10.44,39.16,49.6,78.2,3.4220461715178536,4.638792946446306,2.9062690859588347,4.139371933035252,4.578209256903839,4.147288270665544
21,10.6,38.7,10.98,39.72,50.7,78.42,2.7422618401604177,5.748912940721924,3.6850508816025864,5.362984243870198,5.7,4.409489766401551
22,10.88,38.96,10.66,39.5,50.16,78.46,3.247398959167167,5.709500853840027,3.444473835000057,5.103920062069938,5.7248930121007495,4.104680255513211
23,10.94,38.8,10.18,40.08,50.26,78.88,3.1139043016765946,5.796550698475775,2.9304607146317454,5.620818445742577,6.072264816359708,4.430079006067499
24,10.92,38.86,10.34,39.88,50.22,78.74,2.883331406550416,5.374048753035276,2.7174252519618642,4.077450183631923,4.887903436034718,4.053689677318677
25,10.74,37.96,10.5,40.8,51.3,78.76,2.6593984282164262,5.7304799100947905,2.6248809496813372,5.3516352641038605,5.32634959423431,3.178427284051029
26,10.62,39.08,10.2,40.1,50.3,79.18,2.6973320151586826,5.287116416346438,3.5552777669262356,5.2848841046895245,5.593746508378799,4.1698441217868085
27,10.64,39.04,10.46,39.86,50.32,78.9,3.0512948071269674,5.180579118206766,2.913485884640597,4.899020310225301,5.285603087633426,4.355456348076514
28,10.62,40.02,10.8,38.56,49.36,78.58,3.515053342411748,4.584713731521304,3.1496031496047245,4.758823383988946,4.412527620310155,4.5698577658391075
29,10.3,39.4,10.16,40.14,50.3,79.54,3.170173496829472,4.261455150532503,3.2579748310875583,4.681922681975857,4.220189569201838,4.2718146027186155
30,10.22,39.26,10.86,39.66,50.52,78.92,2.8304769916040655,4.546691104528655,3.7310052264771754,4.29702222475053,4.473209138862166,4.009189444264264
31,9.94,40.22,9.8,40.04,49.84,80.26,2.8454173683310504,4.341842926684475,3.0066592756745814,4.471957065983528,4.281868750907716,3.856475074468912
32,10.2,40.66,10.06,39.08,49.14,79.74,3.0528675044947495,4.057634779030759,2.6337046151761214,5.17625347138256,5.000039999840001,3.7138120577110527
33,10.08,39.86,10.5,39.56,50.06,79.42,3.1102411482070003,4.1134413816171005,3.424908757908742,5.154260373710277,4.527294998119738,4.750115788062434
34,10.62,40.34,9.84,39.2,49.04,79.54,3.5938280426308657,5.038293361843869,2.838027484010682,4.862098312457287,5.635459164966063,3.383548433228051
35,10.48,39.76,10.38,39.38,49.76,79.14,3.3540423372402444,5.128586549918018,3.0976765486409326,4.38584085438585,5.4426464151182925,4.069447136897099
36,10.14,40.32,10.5,39.04,49.54,79.36,3.4641593496835563,5.255244999046191,3.263433774416144,5.646095996350045,6.033937354663205,4.2320680523829015
37,10.28,41.24,9.74,38.74,48.48,79.98,3.388450973527579,5.046028141023394,2.7481630228208807,4.782509801349078,5.060592850645071,3.947100201413691
38,10.54,40.42,9.76,39.28,49.04,79.7,2.9947287022366487,4.084556279450682,2.956754978012212,4.512382962471159,4.009788024322483,3.4942810419312296
39,10.14,39.92,10.08,39.86,49.94,79.78,2.6382570003697516,5.094467587491356,2.99893314363625,5.000039999840001,5.057311538752581,4.109939172299269
40,9.98,39.38,10.58,40.06,50.64,79.44,2.976508021154991,5.4365062310274235,2.9872395283940656,5.612165357506852,5.781902800981697,4.195998093421874
41,10.18,39.52,9.86,40.44,50.3,79.96,2.97112773202365,4.548582196685029,2.8284978345404475,4.682563400531807,4.928488612140644,3.789247946492813
42,10.08,39.52,10.08,40.32,50.4,79.84,2.689535275842278,4.119417434540957,2.985565273109935,4.640861988898183,4.298837052040935,4.001799595182147
43,9.96,39.7,9.68,40.66,50.34,80.36,2.5765092664300666,4.350861983561418,3.0228463407854527,5.085705457456222,4.5808732791903335,3.6208286344426743
44,9.94,38.56,10.92,40.58,51.5,79.14,2.7742386342922987,4.499599982220642,3.2362941769870055,4.733244130614858,4.780167361086848,3.45838112416778
45,9.7,39.06,10.76,40.48,51.24,79.54,2.9206163733020465,4.88020491373057,2.7170572316386714,5.4671381910465735,5.053948951067867,3.8740676297659027
46,10.0,39.28,10.16,40.56,50.72,79.84,3.0066592756745814,5.122655561327543,3.443021928480851,5.3072026529990355,5.336815529882966,4.177846335134886
47,10.2,40.46,9.26,40.08,49.34,80.54,3.237282811247729,5.521630194064069,2.7843132007732176,5.0233056845069655,5.3762812426434685,3.5282290175100592
48,9.92,41.24,10.28,38.56,48.84,79.8,2.4886944368483648,5.394664030317366,3.4930788711393275,4.40526957177424,4.961290154788369,4.381780460041329
49,10.06,40.54,9.5,39.9,49.4,80.44,2.5954575704488025,4.55723600442198,2.6551836094703507,4.272001872658765,4.458699361921591,3.4937658765292214
50,10.4,39.82,9.5,40.28,49.78,80.1,2.8495613697550013,5.9655343432084935,2.9068883707497264,4.83338390778138,5.185711137346545,4.3
51,10.08,40.0,10.22,39.7,49.92,79.7,2.862446506050375,6.352952069707436,3.282011578285488,5.838664230798,5.581541005851341,5.123475382979799
52,10.08,39.86,10.26,39.8,50.06,79.66,2.711752201068527,5.272608462611272,3.36339114585265,3.924283374069717,5.11237713788801,4.259624396587098
53,10.42,40.14,10.22,39.22,49.44,79.36,3.3231912373500263,5.374048753035275,2.3857074422485254,5.208800245737977,5.295885195130272,3.315177219998955
54,10.66,39.9,10.34,39.1,49.44,79.0,3.2900455923892604,5.239274758971894,2.746707119443207,4.6097722286464435,5.0205975739945545,3.97994974842648
55,10.9,39.92,9.44,39.74,49.18,79.66,3.0610455730027932,5.249152312516755,3.1506189868024346,4.063545250147954,4.30669246638299,4.510476693211039
56,10.62,40.16,10.24,38.98,49.22,79.14,2.7560116110060204,5.456592343212016,2.6196182928052707,4.99795958367012,5.44532827293268,3.3586306733548414
57,11.12,39.8,10.44,38.64,49.08,78.44,3.1217943558152577,5.506359959174482,3.034205002962061,5.781902800981698,5.864605698595602,4.699617005671845
58,11.3,39.94,9.66,39.1,48.76,79.04,3.3896902513356584,5.445768999875041,3.2533674861595334,5.5901699437494745,5.746511985543927,4.009788024322483
59,11.2,40.58,10.3,37.92,48.22,78.5,3.8574603043971822,5.107210588961453,3.281767816284388,4.5993042952168315,5.05683695604278,4.473253849269009
60,10.82,40.78,10.0,38.4,48.4,79.18,3.491074333210337,4.5355925742950065,2.545584412271571,4.404543109109048,4.886716689148247,3.723922662999327
61,10.94,41.16,9.56,38.34,47.9,79.5,3.5350247523885883,4.12,2.5310867231290204,5.03432219866786,5.189412298131649,3.83275357934736
62,10.52,39.76,10.86,38.86,49.72,78.62,3.238765196799546,4.438738559545944,2.7496181553081147,4.732906084003781,5.223179108550653,3.632574844376919
63,10.6,40.08,10.16,39.16,49.32,79.24,2.6981475126464085,4.69399616531586,2.809697492613751,4.464795628021512,4.925200503532826,3.7712597364806366
64,10.54,39.64,10.46,39.36,49.82,79.0,3.041118215393805,4.5376645975655805,3.2754236367224316,4.426104381959377,5.526988330003964,3.5777087639996634
65,10.48,40.6,9.32,39.6,48.92,80.2,2.8442222135409887,4.476605857119878,2.6791043279424565,4.967896939349688,5.260570311287551,3.666060555964672
66,10.48,40.46,10.24,38.82,49.06,79.28,2.8652399550473953,4.070429952719983,2.746343023003499,4.394041419923122,4.562499315068442,3.4061121531740555
67,10.4,39.52,10.72,39.36,50.08,78.88,2.9120439557122073,4.486602277893596,3.3766255344648446,4.702169711952132,5.2185821829305326,4.02313310741765
68,10.22,39.22,10.32,40.24,50.56,79.46,3.054766766874355,4.588202262324537,3.0883005035132185,5.308709824430038,4.988627065636396,3.3178908963376115
69,10.44,40.78,10.08,38.7,48.78,79.48,3.323612492454558,5.647264824673977,3.1675858315126995,5.367494760127857,6.261916639496249,4.24377190715995
70,10.44,39.58,10.5,39.48,49.98,79.06,3.08,4.874792303267905,3.459768778401239,4.809324276860524,5.167165567310573,3.946694819719407
71,10.8,39.22,10.06,39.92,49.98,79.14,3.304542328371661,4.300186042487,2.517220689570146,4.408355702526737,4.549681307520341,3.588927416373867
