time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,31.38,0.0,61.66,6.96,68.62,6.96,4.141931916388776,0.0,4.563375943312144,2.986369032788814,4.141931916388776,2.986369032788814
1,39.36,1.94,35.32,23.38,58.7,25.32,4.877540363748925,1.5672906558772053,9.166111498339959,8.653068819788736,5.0921508225896055,9.400936123599607
2,39.06,8.7,16.24,36.0,52.24,44.7,5.489663013336975,4.281354925721529,5.988522355306023,7.008566187174092,4.315367886982522,9.113177272499422
3,31.62,16.88,14.14,37.36,51.5,54.24,6.5142612781496565,5.0818894124134575,2.9597972903562164,4.528840911314947,4.813522618623496,7.004455724751209
4,26.74,22.92,11.04,39.3,50.34,62.22,5.538266876920973,4.498177408684544,3.458091959448158,5.119570294468082,4.452459994205451,6.6881686581604685
5,22.8,28.38,9.8,39.02,48.82,67.4,4.711687595755898,4.458205917182382,3.2186953878862163,5.247818594425688,4.398590683389397,6.019966777316965
6,19.12,32.38,8.18,40.32,48.5,72.7,4.718643872978761,4.502843546027332,2.8613982595926766,4.333312820464269,4.588027898781785,5.103920062069938
7,15.2,35.12,8.22,41.46,49.68,76.58,3.0199337741082997,5.293921042101025,3.1514441134184814,3.9608584928017816,4.747378223819965,4.665147371734359
8,13.12,37.04,6.48,43.36,49.84,80.4,3.4213447648548954,5.0357124620057485,2.29120055865915,4.334789498926101,4.305159695063588,3.9446165846632035
9,10.88,39.06,5.96,44.1,50.06,83.16,3.050508154390019,5.033527590070408,2.0972362766269326,5.028916384272063,4.584364732435672,3.791358595543292
10,9.58,39.92,5.22,45.28,50.5,85.2,2.646431559666715,4.698254995208327,2.032633759436264,4.707610859023927,5.020956084253277,3.22490309931942
11,8.34,40.72,4.84,46.1,50.94,86.82,3.056861135216973,5.126558299678255,2.2922478051031048,5.21248501196886,5.405219699512685,3.26
12,7.54,41.74,4.94,45.78,50.72,87.52,2.5076682396202252,4.740506302073651,2.139252205795287,5.068688193211336,4.968057970676268,2.8999310336626976
13,6.34,42.74,5.16,45.76,50.92,88.5,2.2504221826137423,4.537884969895116,1.993589727100338,4.628433860389495,4.270081966426406,3.028200785945344
14,6.36,43.68,3.86,46.1,49.96,89.78,2.4228908353452487,5.791165685766554,1.6853486286225767,6.293647591023825,6.167527867792735,2.900275848949544
15,5.72,44.4,4.38,45.5,49.88,89.9,2.530138336138955,5.110772935672255,1.9171854370404549,4.631414470763764,4.962418765078175,2.844292530665578
16,5.36,44.66,4.02,45.96,49.98,90.62,2.321723497749032,4.970352100203767,2.014844907182684,5.268624108816267,5.390695687942327,3.005927477501744
17,4.98,44.78,3.76,46.48,50.24,91.26,2.1586106642931235,5.224136292249658,1.8927229062913569,5.503598822588725,5.4426464151182925,2.890051902648117
18,4.42,44.88,4.18,46.52,50.7,91.4,2.3502340308999017,5.006555702276766,1.8186808406094785,4.875407675261629,5.154609587543949,2.8844410203711917
