time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
30,13.62,35.74,14.8,35.84,50.64,71.58,3.3875654975217824,4.612201209834628,3.6606010435446255,4.15865362827923,4.974977386883281,4.11868911184129
31,14.58,35.26,14.0,36.16,50.16,71.42,3.3531477748527574,4.5290617129820605,3.594440151122286,4.215969639359372,4.788987366865776,4.613415220853203
32,13.98,34.52,15.16,36.34,51.5,70.86,3.26490428649907,4.508835769907793,3.1897335311903405,4.5765052168658125,4.622769732530488,3.8730349856411053
33,14.14,35.4,14.04,36.42,50.46,71.82,3.5609549281056614,5.291502622129181,2.9863690327888146,4.750115788062434,5.654060487826426,3.8610361303670806
34,15.0,35.92,13.3,35.78,49.08,71.7,3.704051835490427,4.811818782955152,3.5902646142032486,4.332620454182434,5.055056874061854,4.124318125460256
35,14.08,35.14,14.3,36.48,50.78,71.62,3.5374567135160824,3.8262775644221105,3.817066936798463,5.0881823866681515,4.477901294133224,4.664289870923548
36,14.38,36.06,14.6,34.96,49.56,71.02,3.148904571434327,5.11237713788801,3.22490309931942,4.647407879667977,5.083935483461606,4.066890704211265
37,14.28,34.82,13.98,36.92,50.9,71.74,3.5779323638101377,5.022708432708392,3.8548151706664227,4.753272556881207,5.4671747731346585,3.767280186022803
38,14.1,34.98,14.7,36.22,50.92,71.2,3.1256999216175565,4.743374326363037,3.6891733491393435,5.481933965308229,5.502145036256315,3.9140771581561853
39,13.66,34.82,14.76,36.76,51.52,71.58,3.216271132849344,3.4565300519451583,3.159493630314832,3.927136361268857,3.737592808212259,3.567015559259589
40,14.56,35.34,14.56,35.54,50.1,70.88,3.105865418848666,4.545811258730393,3.51089732119867,4.83822281421598,5.208646657242167,4.140724574274411
41,14.42,35.62,14.76,35.2,49.96,70.82,2.771930735065362,4.520575184641884,3.4267185469483774,4.0743097574926725,4.625840464175131,4.111885212405618
42,14.66,35.94,14.22,35.18,49.4,71.12,2.8327371921870905,4.43355387922601,3.232893440866865,4.8608229755875705,4.6604720790924175,3.8452048059888826
43,14.54,36.4,14.06,35.0,49.06,71.4,3.371705799739948,4.089009660052175,3.4141470384270214,4.431703961232068,4.77246267664819,3.605551275463989
44,14.92,35.86,14.2,35.02,49.22,70.88,3.2052457004105004,4.005046816205773,3.3466401061363023,4.438423143414787,3.986426971612549,3.9427908897125143
45,14.44,35.26,14.56,35.74,50.3,71.0,3.4994856764959046,4.761554368060916,3.41268222956665,4.362613895361358,5.028916384272063,4.069397989875161
46,13.9,36.14,14.8,35.16,49.96,71.3,3.312099032335839,3.9090152212545806,3.5552777669262356,4.328325311249144,4.795664708880303,3.8845849199110063
47,14.7,35.3,14.08,35.92,50.0,71.22,3.220248437620924,4.369210454990696,3.0320949853195565,3.9183670068027063,4.009987531152684,3.941015097662022
48,15.02,34.96,14.06,35.96,50.02,70.92,3.0032648900821255,4.436034264971361,3.1648696655628648,5.1882945174691075,5.270635635291061,3.856630653822064
49,14.32,36.54,15.14,34.0,49.14,70.54,3.50108554594143,4.341474403932378,3.8626933608558676,4.1952353926806065,4.804206490150065,4.238914955504534
50,14.88,35.86,14.02,35.24,49.26,71.1,3.5700980378695486,4.551966607961881,4.086514407169025,4.701318963865353,4.877745380808638,4.486646854834912
51,14.96,34.76,14.44,35.84,50.28,70.6,3.2860919037665397,4.814810484328537,4.299581374971289,5.277726783379374,5.426011426453136,5.141984052872976
52,14.46,35.82,14.46,35.26,49.72,71.08,2.7655740814521677,4.986742423666977,3.395349761070279,4.141545605205863,4.400181814425399,4.790991546642511
53,14.54,35.84,14.48,35.14,49.62,70.98,3.573289800729854,5.576235289153427,3.1384072393492852,5.047811406936673,5.677640354936195,4.44292696316291
54,13.74,35.54,14.74,35.98,50.72,71.52,3.4456349197208924,4.369027351711133,3.3335266610603256,4.567231108669672,4.427369422128676,4.8507319035378575
55,14.34,36.12,14.06,35.48,49.54,71.6,4.207659682056048,4.889335333151123,3.0816229490318894,4.618397990645674,4.552845264227635,4.054626986542659
56,14.96,36.82,13.6,34.62,48.22,71.44,2.7925615481131296,5.179536658814184,4.431703961232068,4.019402940736348,5.0923079247036895,5.344754437764189
57,14.6,35.72,14.08,35.6,49.68,71.32,4.409081537009721,5.462746561941163,3.3456837866122373,5.1884487084291395,5.998133042872591,4.7725883962478886
58,13.66,34.52,14.64,37.18,51.82,71.7,3.2348724858949236,4.2766341905755745,3.9737136283330736,4.384928733742431,4.493061317186758,4.780167361086847
59,14.38,35.9,14.42,35.3,49.72,71.2,3.7249966442937903,4.792702786528704,3.3411973901582046,5.162363799656124,5.219348618362257,4.303486958270002
60,14.88,36.24,13.36,35.52,48.88,71.76,3.907121702737195,5.263306945257896,3.3030894629119567,5.886391084527089,5.908096140043762,4.889008079355158
61,14.58,36.32,14.78,34.32,49.1,70.64,3.0205297548608923,5.104664533541847,3.3002424153386065,4.593212383506777,4.517742799230607,4.146130726351981
62,15.46,35.44,13.56,35.54,49.1,70.98,3.32992492407862,5.024579584403058,3.482298091777899,4.281168064909389,4.750789408087882,4.7264786046273395
63,14.08,35.68,15.0,35.24,50.24,70.92,3.6487806182339875,4.4472013671521555,3.3823069050575527,4.479107053866875,4.429717823970281,4.620995563728664
64,14.92,34.06,14.58,36.44,51.02,70.5,3.3096223349500167,4.7219063946673066,3.299030160516875,4.84214828356175,4.776986497782886,4.618441295502196
65,14.32,36.74,13.86,35.08,48.94,71.82,3.3671352809175934,4.815848834836908,2.7568822970885063,4.3764826059291035,4.747251836589249,4.274061300449492
66,15.2,35.94,13.58,35.28,48.86,71.22,3.605551275463989,3.997048911384498,3.550154926196883,4.720338970879105,4.87856536289102,4.592559199400701
67,13.74,36.36,14.92,34.98,49.9,71.34,2.8831233064161514,5.945620236779339,3.3456837866122378,5.171034712704992,5.618718715152058,4.4614347468051125
68,14.82,36.42,13.58,35.18,48.76,71.6,3.409926685428882,4.665147371734359,2.9400000000000004,4.506395455350096,4.585019083929749,4.294182110716777
69,14.64,35.62,14.14,35.6,49.74,71.22,3.637361681218957,4.502843546027332,3.4118030423809635,5.336665625650533,5.062845049969435,4.640215512236473
70,14.3,35.38,13.78,36.54,50.32,71.92,3.0740852297878796,5.218773802340929,3.667642294444757,4.423618428390948,4.896692761446239,4.1368587116313265
71,13.08,35.44,14.92,36.56,51.48,72.0,3.2609201155502108,4.557016567887373,3.846244921998598,4.631025804290017,4.871303726929784,4.664761515876241
72,14.78,36.06,13.06,36.1,49.16,72.16,4.0064448080561395,5.155230353728144,3.4549095501908584,4.895916665957459,5.300415078085866,5.3305159224975585
73,12.86,36.44,15.26,35.44,50.7,71.88,3.4871765082943535,4.808991578283331,3.2361087744388324,3.8531026459205573,4.508880127038198,4.773426442294885
74,14.26,35.72,13.48,36.54,50.02,72.26,3.963886981234455,4.08920530176708,3.0215227948834014,5.434004048581488,5.163293522549343,4.586109462278457
75,13.66,35.66,14.66,36.02,50.68,71.68,2.963848849047468,4.259624396587098,3.7609041466115567,4.6151489683432745,4.254127407589012,4.514155513493082
76,13.84,36.14,13.94,36.08,50.02,72.22,3.6130873224985853,5.370325874656024,3.2212419964976244,4.7742643412362495,5.2554352816869505,4.070823012610595
77,13.86,36.12,13.62,36.4,50.02,72.52,3.117755602993923,4.722880476997062,3.357916020391219,5.517245689653489,4.977911208529136,4.821783902250287
78,14.12,37.42,13.82,34.64,48.46,72.06,3.680434756927502,5.276703516401125,3.2105451250527537,4.8569949557313725,5.3933662957377555,4.337787454451866
79,13.86,36.82,13.74,35.58,49.32,72.4,3.231160782133876,5.324246425551695,3.5145981278092093,4.604736691712133,5.104664533541847,4.372642221815089
80,13.46,37.26,13.94,35.34,49.28,72.6,3.0932830455682523,4.7531463263821365,4.05664886328605,4.287703347947477,5.184746859780137,4.578209256903839
81,13.68,36.32,14.44,35.56,50.0,71.88,3.0883005035132185,4.47857120072909,4.0157689176545,4.3227768852902875,4.458699361921591,4.810987424635404
82,14.62,36.68,14.42,34.28,48.7,70.96,3.3519546536312212,4.277569403294352,3.847544671605516,3.96,4.158124577258358,4.377030957167198
83,14.98,35.74,14.02,35.26,49.28,71.0,3.307506613750001,4.3442375625649206,3.146362979695763,4.092969582100507,4.219194235870162,4.8
84,13.86,35.66,14.86,35.62,50.48,71.28,3.3586306733548414,4.361696917485212,3.7095013141930546,4.943237805325574,4.346216745630618,4.890971273683786
85,14.54,36.02,14.36,35.08,49.44,71.1,3.505481422001834,4.868223495280389,3.3630938137375828,5.117968346912669,5.34475443776419,4.295346318982906
86,14.12,35.72,14.42,35.74,50.16,71.46,3.592436499090833,4.05482428719174,3.857926904439741,5.070739591026144,4.788987366865776,4.504264645866182
87,14.6,35.96,13.86,35.58,49.44,71.54,3.594440151122286,5.466113793180673,3.7310052264771754,5.095448949798241,5.5286888138147186,3.986025589481332
88,14.7,35.22,14.28,35.8,50.08,71.02,3.925557285278104,4.455513438426598,3.789670170344644,4.261455150532504,4.753272556881206,4.549681307520341
89,14.52,35.36,14.64,35.48,50.12,70.84,3.0934770081576493,4.8404958423698705,3.9332429368143536,5.58655528926368,5.11327683584607,5.232055045581994
90,13.86,35.36,14.6,36.18,50.78,71.54,3.400058823020567,4.710668742333725,3.538361202590826,3.8919917779974815,4.473432686427728,4.373602633984939
91,13.7,36.64,14.46,35.2,49.66,71.84,3.281767816284388,4.81148625686492,2.64733828590152,4.156921938165306,4.815018172343693,4.076076544914239
92,14.64,36.22,13.76,35.38,49.14,71.6,3.8974863694437722,4.965037764206834,3.203498088028148,4.9553607335894325,5.841266985851614,4.711687595755898
93,14.4,35.52,14.46,35.62,50.08,71.14,3.768288736283354,5.239236585610541,3.801105102466913,5.384756261893383,5.750965136392326,4.724447057593089
94,14.1,35.62,13.8,36.48,50.28,72.1,3.419064199455752,4.8037069019664385,3.944616584663204,4.924388286883966,5.099176404087232,4.988987873306569
95,13.54,35.48,14.72,36.26,50.98,71.74,3.6177893802707755,4.387436609228674,3.862848689762518,4.959072493924645,5.093093362584276,4.380913146822246
96,14.96,36.08,14.08,34.88,48.96,70.96,3.6108724707472013,4.877868386908363,3.7461446848727027,5.054265525276645,4.9677359028032075,4.595476036277417
97,13.94,35.76,14.86,35.44,50.3,71.2,3.5406779011934986,4.145165859166554,3.655188093655373,4.441441207536131,4.635730794599704,4.454211490264017
98,14.42,35.54,14.46,35.58,50.04,71.12,3.2929621923125687,4.477543969633353,2.9203424456731097,4.1040955154577,4.251870176757517,4.4794642536803435
99,14.04,35.1,14.3,36.56,50.86,71.66,3.364282984530284,4.001249804748512,2.988310559496787,3.584187495095646,3.8781954566524877,4.3754314073014555
100,15.02,36.26,14.14,34.58,48.72,70.84,3.6904742242698294,4.8282916233384245,3.6222092705971587,5.589597481035643,5.396443273119805,5.441911428900695
