time,DS_mean,DI_mean,ES_mean,EI_mean,active_mean,infected_mean,DS_std,DI_std,ES_std,EI_std,active_std,infected_std
0,30.58,0.0,62.62,6.8,69.42,6.8,5.553701468390249,0.0,5.222604714124936,2.262741699796952,5.553701468390249,2.262741699796952
1,37.08,1.46,52.6,8.86,61.46,10.32,4.844956140152354,0.9635351576356723,4.732863826479693,3.7895118419131504,4.805039021693789,3.818062335792856
2,40.14,3.06,45.26,11.54,56.8,14.6,4.971961383599032,1.4887578715157141,6.082137782063146,4.8588475999973495,5.099019513592785,5.418486873657627
3,41.54,4.98,39.38,14.1,53.48,19.08,5.044640720606375,2.4040798655618745,6.650984889473138,5.937171043518958,4.477677969662401,7.3860408880536275
4,40.3,6.58,36.2,16.92,53.12,23.5,4.788527957525152,3.219254572102057,7.531268153505092,6.455509275030127,4.269145113485837,8.565628990331067
5,39.14,8.54,32.74,19.58,52.32,28.12,4.791701159296143,3.6726557148744554,7.610019710881176,6.77374342590565,4.370080090799252,9.253410182197696
6,37.28,11.5,29.9,21.32,51.22,32.82,5.688725692103636,4.045985664828782,7.116881339463234,6.577051010901466,4.653127980187092,9.42483952118019
7,35.22,13.82,27.14,23.82,50.96,37.64,6.315979733976352,5.5810034939963975,6.9828647416372025,6.042151934534583,5.440441158582638,10.207369886508474
8,33.4,16.34,25.36,24.9,50.26,41.24,7.188880302244572,5.795204914409843,6.476912844866758,6.3063460101710245,5.538266876920973,10.106552330048066
9,31.3,17.56,25.0,26.14,51.14,43.7,6.325345840347388,5.689147563563455,6.502307282803543,5.741114874307951,5.414831483989137,9.48314293892062
10,29.8,19.54,23.84,26.82,50.66,46.36,6.157921727336261,5.521630194064068,6.325693637855061,5.942019858600272,4.67165923414797,9.441948951355329
11,28.62,21.48,22.02,27.88,49.9,49.36,5.851119550991929,5.514490003617742,6.783774760411788,6.395748587929328,4.119465984809196,10.189720310194977
12,27.42,22.78,21.1,28.7,49.8,51.48,6.222828938674114,5.825083690385916,6.063827174318213,6.109828148156051,4.079215610874228,10.13950689136311
13,26.2,23.78,20.58,29.44,50.02,53.22,5.902541825349482,6.162110028228967,5.337002904252535,6.020498318245758,4.4743267650005185,9.272087143680219
14,24.8,24.94,19.54,30.72,50.26,55.66,5.196152422706632,6.051148651289274,5.378512805599704,5.389025886002033,5.0746822560629345,8.422849874003454
15,23.8,25.98,18.96,31.26,50.22,57.24,5.495452665613635,5.870229978459107,5.249609509287334,5.487476651430965,6.027569991298318,7.585670702053973
16,22.36,26.78,18.38,32.48,50.86,59.26,5.399111037939487,6.634123905987889,4.3076211532584905,4.875407675261629,5.660424012386351,6.31762613645347
17,21.58,28.14,17.54,32.74,50.28,60.88,4.956167874477216,5.447972099781715,3.935530459798272,4.511363430272494,4.779288649998031,6.172973351635337
18,20.82,28.68,17.6,32.9,50.5,61.58,4.918089059787348,4.89669276144624,3.64417343165772,4.916299421312742,4.7717921161760595,5.7134577971662655
19,19.72,29.52,18.08,32.68,50.76,62.2,4.8375200257983435,4.767557026402516,4.213502106324381,5.135912771844943,5.167436501786935,6.260990336999411
20,18.48,30.56,18.5,32.46,50.96,63.02,4.504397850989631,4.600695599580567,4.065710270051224,4.763234195376079,4.471957065983527,6.153015520864546
21,18.34,31.02,17.62,33.02,50.64,64.04,4.558991116464256,5.001959615990517,3.469236227183153,5.453402607546963,5.082361655765949,5.455126029708205
22,18.3,32.26,16.72,32.72,49.44,64.98,4.813522618623497,4.918577029995566,3.5159067109353175,4.48124982566248,4.454929853544273,5.21724064999881
23,18.32,32.44,16.22,33.02,49.24,65.46,4.553855509345899,4.3916283995802745,3.864142854502147,5.537111160162851,4.697062912076013,6.469033930966817
24,17.68,31.86,16.82,33.64,50.46,65.5,4.5975645726841075,4.7665920740084315,3.8765448533455666,4.572789083261987,4.583492118461643,5.423098745182499
25,17.54,30.82,17.14,34.5,51.64,65.32,3.95074676485345,4.515263004521442,4.103705642465112,5.2697248505021586,4.629298002937379,5.808407699189167
26,17.2,31.3,16.44,35.06,51.5,66.36,4.476605857119878,4.661544808322666,3.4880366970546626,4.759873947910806,5.640035460881429,4.757141999141921
27,16.94,32.22,16.7,34.14,50.84,66.36,4.351597407849215,3.601610750761387,4.9365980188789935,5.440624964101091,5.100431354307202,5.771516265246075
28,17.32,32.68,15.6,34.4,50.0,67.08,4.163844377495393,4.286910309302027,4.079215610874228,4.812483766206387,4.829078587059854,5.48758599021464
29,16.9,33.22,15.86,34.02,49.88,67.24,3.6837480912787726,4.070823012610595,4.123154132457335,4.135166260260886,4.393813833106724,5.120781190404448
30,16.18,33.22,16.88,33.72,50.6,66.94,3.8765448533455666,4.011433658930433,3.2902279556286067,4.775102093149424,4.404543109109048,5.139688706526885
31,16.38,33.48,15.1,35.04,50.14,68.52,3.5546589147202297,5.131237667463864,4.177319714841085,5.531582052180009,5.188487255453173,5.326312044933155
32,16.22,33.72,15.14,34.92,50.06,68.64,3.2267011017446285,4.538898544801371,3.704105830021599,4.967252761839284,4.884301383002486,4.672301360143629
33,16.44,33.92,16.04,33.6,49.64,67.52,3.6340610891948417,5.098391903335796,3.7839661732103265,4.219004621945797,5.175944358278979,4.504397850989631
34,16.44,34.14,15.94,33.48,49.42,67.62,3.4880366970546626,5.138131956265818,3.5575834494780305,4.220142177699704,5.091522365658428,4.467169125967809
35,16.42,33.72,15.22,34.64,49.86,68.36,4.030334973671543,4.54770271675711,3.483044645134483,5.424979262633176,4.907178415342161,5.218275577238136
36,16.48,33.26,16.38,33.88,50.26,67.14,3.694536506789451,4.786689879238052,3.9994499621823,4.934126062434968,4.832432099885109,5.418523784205436
37,16.86,33.06,16.22,33.86,50.08,66.92,3.821046976942314,5.021593372625865,4.495731308697173,4.90717841534216,5.5958556092880025,5.094467587491357
38,16.88,33.38,16.3,33.44,49.74,66.82,3.79810479055015,5.723250824487775,3.395585369269929,5.06027667227791,4.9509998990103,5.058418725253969
39,16.74,33.3,15.78,34.18,49.96,67.48,3.814760805083328,4.904079934095692,3.7751291368640625,4.881352271655878,4.209322985944414,5.977424194416856
40,16.62,33.14,15.44,34.8,50.24,67.94,4.170803279945003,5.130341119262929,3.5953303047147145,4.724404724407087,4.202665820642893,6.064354870882805
41,16.04,33.36,15.68,34.92,50.6,68.28,4.034649922855761,5.283029433951698,3.9721027177050696,4.625321610439646,4.431703961232068,5.939831647445911
42,15.2,33.54,17.34,33.92,51.26,67.46,4.054626986542659,4.992834866085599,3.776824062621927,4.811818782955153,4.736285464369732,5.38965676087077
43,15.82,34.16,16.16,33.86,50.02,68.02,4.325228317672953,4.674868982121318,3.838541389642686,5.075470421547149,4.438423143414787,6.011622077276648
44,15.66,34.94,15.78,33.62,49.4,68.56,4.589596932193501,5.0691616663902135,3.5512814588539725,4.435718656542591,4.882622246293481,5.872512239237992
45,15.56,34.98,15.86,33.6,49.46,68.58,4.3687984618199085,5.297131299108981,3.6332354726882206,4.266145801540309,4.065513497702351,5.337002904252535
46,15.56,34.54,15.28,34.62,49.9,69.16,4.271580503747998,5.910025380656161,3.3706972572451535,4.5249972375682175,5.265928218272634,4.88818984901364
47,15.98,34.7,14.82,34.5,49.32,69.2,3.685050881602587,5.0129831437977135,3.5309488809667013,5.060632371551998,4.713554921712486,4.845616575834287
48,15.86,34.78,14.54,34.82,49.36,69.6,3.206306286055654,4.323378308684078,3.7640935163728333,4.366646310385122,4.082940117121485,4.7791212581394085
49,15.08,34.22,16.16,34.54,50.7,68.76,3.1166648841349627,4.900163262586258,3.657102678350719,4.318379325626688,4.544227107000705,4.827255949294589
50,15.64,33.78,15.64,34.94,50.58,68.72,3.5707702250354894,4.46,4.121941290217511,4.562499315068442,4.7585291845275055,4.841652610421363
51,15.54,33.88,16.46,34.12,50.58,68.0,3.4012350697945,4.9462713229259885,4.1144136884858815,4.370995309995196,5.596749056371922,4.467661580737736
52,16.02,33.46,15.12,35.4,50.52,68.86,3.4784479297525785,5.258174588200738,4.207802276723563,4.898979485566356,5.008951986194318,4.762394355783654
53,15.84,34.22,16.28,33.66,49.94,67.88,4.0267108165350045,4.875612781999817,3.954946270178648,4.465915359699509,5.084918878408976,5.394960611533693
54,15.42,33.86,16.14,34.58,50.72,68.44,3.837134347400414,4.63469524348689,4.427233899400391,4.303905203417008,4.4990665698564625,5.668015525737382
55,15.3,34.5,16.16,34.04,50.2,68.54,4.286023798347368,4.486646854834911,4.066251344912167,5.102783554100644,5.4,5.397073280955151
56,15.5,34.3,16.28,33.92,50.2,68.22,3.7483329627982624,5.123475382979799,4.2049494646190455,5.023305684506966,5.223025942880239,5.63663019897527
57,15.72,33.8,15.82,34.66,50.48,68.46,4.152300567155514,4.955804677345546,3.756008519692148,4.6844850303955505,5.363730045406834,5.307391072834185
58,15.86,33.82,15.96,34.36,50.32,68.18,4.454256391363209,4.515263004521442,3.7360942172273974,4.227339588914049,4.880327857839061,4.922154000028849
59,15.68,33.48,15.82,35.02,50.84,68.5,3.9620196869778423,5.18551829617831,3.8610361303670806,5.312212345153383,5.696876337081576,5.243090691567332
60,15.4,34.58,17.04,32.98,50.02,67.56,4.152107898405339,4.7627303093918725,5.106701479428771,5.460732551590492,5.551540326792196,6.161688080388361
61,15.42,33.76,17.3,33.52,50.82,67.28,3.7899340363652767,4.9094195176212025,4.513313638558703,5.254483799575368,5.4870392745086125,6.043310351123794
62,15.88,33.56,16.42,34.14,50.56,67.7,3.8762868830879897,5.012624063302574,3.857926904439741,4.664804390325493,4.454929853544273,5.539855593785816
63,16.16,34.08,15.96,33.8,49.76,67.88,3.8281065815883446,3.933649704790705,2.99305863624487,5.145872132107443,4.67144517253494,4.85238085891864
64,16.16,34.28,15.38,34.18,49.56,68.46,3.7113878805643585,4.185881030320857,2.6373471519691902,4.416740879879642,3.980753697479913,4.530827738945722
65,16.02,34.66,15.6,33.72,49.32,68.38,3.171687248137811,5.022389869374937,3.32264954516723,5.004158270878331,4.810155922628704,4.404043596514458
66,15.8,34.08,15.42,34.7,50.12,68.78,3.4292856398964497,3.681521424628682,3.894046738291671,5.008991914547277,4.092138805074921,5.162518765099067
67,15.6,34.0,15.94,34.46,50.4,68.46,3.515679166249389,3.6110940170535577,3.408284025723208,4.382738869702369,4.1424630354415966,4.674227208854957
68,15.96,34.8,15.38,33.86,49.24,68.66,4.233013111248298,4.521061822182927,3.1105626500683123,4.395497696507188,5.14027236632457,4.637283687677518
69,15.92,35.14,15.34,33.6,48.94,68.74,3.4862013711201483,4.064529493065587,3.932480133452679,4.312771730569565,4.4962651167385586,4.6165354975349215
70,15.56,34.94,15.48,34.02,49.5,68.96,3.753185313836768,4.442566825608817,3.699945945551097,4.25436246692733,4.350861983561418,4.732694792610231
71,16.16,34.68,15.56,33.6,49.16,68.28,3.5177265385473047,4.130084744893257,2.8786107760515316,4.1036569057366385,3.9616158319554406,5.00415827087833
72,16.04,34.54,15.36,34.06,49.42,68.6,3.924079509897831,4.579126554267746,2.87583031488299,4.2304136913545465,3.904305315930095,4.345112196480086
73,15.94,34.68,15.58,33.8,49.38,68.48,4.012031904160285,4.900775448844805,3.7421384260874153,4.656178690729127,4.983532883407111,5.216282200955006
74,16.46,35.22,15.1,33.22,48.32,68.44,3.9558058597459,4.859176885028986,3.6945906403822333,4.4149292180056525,4.6149322855270585,5.24656077826227
75,16.2,34.62,14.94,34.24,49.18,68.86,4.004996878900157,4.983532883407111,4.05664886328605,4.731004121748364,4.470749377900756,5.786225021549023
76,16.56,35.18,15.28,32.98,48.26,68.16,4.055416131545565,4.581222544256063,3.6498767102465255,4.945664768259167,5.090422379331601,5.239694647591594
77,16.48,35.42,15.36,32.74,48.1,68.16,4.08039213801811,4.673713726791576,3.48,4.83656903186546,4.601086828130937,5.452925820144631
78,16.86,35.08,14.94,33.12,48.06,68.2,3.9648959633261502,4.520353968440967,3.662840427864692,4.470525696156996,4.925078679574571,5.411099703387473
79,16.14,35.06,15.28,33.52,48.8,68.58,4.427233899400392,4.220947760870774,4.630507531577938,5.15844937941626,5.477225575051661,5.50305369772093
80,15.78,33.84,16.08,34.3,50.38,68.14,3.7857099730433657,4.220710840604933,3.830613527882968,4.57493169347915,4.538237543364164,4.724447057593089
81,15.66,34.04,15.94,34.36,50.3,68.4,3.7926771547285694,4.2753245490839635,3.900820426525682,5.722796519185353,5.3,5.165268628057984
82,15.22,34.48,16.12,34.18,50.3,68.66,4.158316967235662,4.6010433599347875,4.35724683716679,5.398851729766247,5.43415126767741,4.954230515428203
83,15.2,34.96,16.4,33.44,49.84,68.4,3.6606010435446255,4.261267417095529,3.862641583165593,5.173625421307577,4.88,5.276362383309167
84,15.18,34.94,15.84,34.04,49.88,68.98,4.097267382048674,4.3607797467884115,3.126403684747061,5.230525786190142,5.183203642536149,5.033845448561169
85,15.3,35.14,16.8,32.76,49.56,67.9,4.1,5.1730455246402,3.872983346207417,5.490209467770788,4.883277587850193,5.622277118748239
86,15.64,34.24,15.8,34.32,50.12,68.56,4.08783561313319,4.641379105395292,3.411744421846396,4.571389285545479,4.198285364288616,5.322255161113567
87,15.42,33.48,15.76,35.34,51.1,68.82,4.152541390522194,4.800999895855029,3.5358733008975305,5.305129593139078,5.135172830587107,5.070266265197519
88,15.3,34.66,16.04,34.0,50.04,68.66,3.9912404086950213,4.532593076815963,3.6821732713168185,3.893584466786357,3.8260162048794304,4.329480338331611
89,15.24,34.72,15.16,34.88,50.04,69.6,3.9423850649067758,4.02512111619017,3.132794279872204,4.5547338012226355,4.621514903145937,4.83735464897913
90,15.2,34.78,15.0,35.02,50.02,69.8,3.794733192202055,4.323378308684078,3.7202150475476548,4.478794480661063,5.151659926664414,5.272570530585627
91,15.22,34.62,15.34,34.82,50.16,69.44,3.579329546158051,5.291086844874123,3.685702104077322,5.1095596679166,4.755460019808809,5.162015110400201
92,15.14,35.08,15.06,34.72,49.78,69.8,3.346699867033194,4.44,3.437499090908971,4.634824700029117,4.105070035943358,4.467661580737736
93,14.9,34.12,16.14,34.84,50.98,68.96,3.6124783736376886,4.9825294780864064,3.5721702087106655,5.001439792699698,5.209568120295578,4.458519933789687
94,14.86,34.18,16.14,34.82,50.96,69.0,3.655188093655373,5.324246425551695,4.024972049592394,4.752641370858946,4.857818440411292,4.94368283772331
95,14.94,34.36,16.68,34.02,50.7,68.38,3.6299311288232454,4.515573053334427,3.607991130809498,4.173679431868241,4.290687590584987,4.30762115325849
96,14.72,34.82,16.12,34.34,50.46,69.16,3.6988646906855083,5.0465433714573384,3.912237211622015,4.675938408490856,5.636346334284295,5.001439792699698
97,15.1,33.94,15.38,35.58,50.96,69.52,3.407345007480164,5.379256454195134,3.21801180855509,4.503731785974827,5.407254386470087,4.253187040326348
98,15.46,34.24,15.12,35.18,50.3,69.42,3.8063630935579438,4.856171331409138,4.077450183631923,4.4752206649505,4.924428900898052,4.652268263976187
99,15.62,35.32,14.68,34.38,49.06,69.7,3.5938280426308657,5.247628035598559,4.0419797129624495,5.1841682071476045,5.482371749525929,4.750789408087881
100,15.26,35.52,14.8,34.42,49.22,69.94,3.5031985384788,5.292409659125038,3.7469987990390394,5.407735200617723,5.204959173711164,4.632105352860619
